FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR_OF_MANUFACTURE,MANUFACTURER,ICAO_TYPE,ACTIVE_WEATHER
44579,12,B6,285,N323JB,JFK,RDU,2022-01-18,12:44:00,2022-01-18,12:20:00,28,24,68,0,2010,Embraer,E190,0
44579,14,B6,295,N796JB,JFK,AUS,2022-01-18,14:12:00,2022-01-18,13:44:00,16,28,220,0,2012,Airbus,A320,0
44579,20,B6,385,N184JB,JFK,RDU,2022-01-18,20:54:00,2022-01-18,20:40:00,16,14,68,0,2005,Embraer,E190,0
44579,5,B6,585,N636JB,JFK,RDU,2022-01-18,5:50:00,2022-01-18,6:00:00,14,-10,72,0,2006,Airbus,A320,0
44579,19,B6,97,N973JT,JFK,DEN,2022-01-18,19:56:00,2022-01-18,20:00:00,24,-4,243,0,2018,Airbus,A321,0
44579,19,DL,1077,N930DZ,JFK,DEN,2022-01-18,19:58:00,2022-01-18,19:59:00,39,-1,237,0,2019,Boeing,B739,0
44579,7,DL,1170,N712TW,JFK,DEN,2022-01-18,7:54:00,2022-01-18,7:59:00,20,-5,240,0,1997,Boeing,B752,0
44579,12,DL,1175,N345NB,JFK,AUS,2022-01-18,12:56:00,2022-01-18,13:05:00,29,-9,221,0,2002,Airbus,A319,0
44579,16,9E,4829,N901XJ,JFK,RDU,2022-01-18,16:54:00,2022-01-18,16:55:00,22,-1,69,0,2007,Bombardier,CRJ9,0
44579,8,9E,4873,N301PQ,JFK,RDU,2022-01-18,8:10:00,2022-01-18,8:15:00,25,-5,73,0,2013,Bombardier,CRJ9,0
44579,11,9E,5113,N319PQ,JFK,RDU,2022-01-18,11:24:00,2022-01-18,11:29:00,18,-5,71,0,2014,Bombardier,CRJ9,0
44579,19,9E,5247,N299PQ,JFK,RDU,2022-01-18,19:15:00,2022-01-18,19:20:00,22,-5,71,0,2013,Bombardier,CRJ9,0
44579,13,YX,5619,N204JQ,JFK,RDU,2022-01-18,13:27:00,2022-01-18,13:35:00,23,-8,76,0,2008,Embraer,E75L,0
44579,19,DL,655,N342NB,JFK,AUS,2022-01-18,19:01:00,2022-01-18,18:39:00,34,22,226,0,2002,Airbus,A319,0
44579,8,DL,659,N340NB,JFK,AUS,2022-01-18,8:21:00,2022-01-18,8:30:00,37,-9,225,0,2002,Airbus,A319,0
44580,17,AA,2772,N951NN,JFK,AUS,2022-01-19,17:27:00,2022-01-19,17:29:00,20,-2,242,0,2014,Boeing,B738,0
44580,7,AA,2813,N873NN,JFK,AUS,2022-01-19,7:54:00,2022-01-19,8:00:00,16,-6,229,0,2011,Boeing,B738,0
44580,14,YX,4503,N428YX,JFK,RDU,2022-01-19,14:25:00,2022-01-19,14:30:00,23,-5,75,0,2014,Embraer,E75L,0
44580,16,YX,4540,N106HQ,JFK,RDU,2022-01-19,16:37:00,2022-01-19,16:45:00,16,-8,72,0,2007,Embraer,E75L,0
44580,12,YX,4628,N138HQ,JFK,RDU,2022-01-19,12:53:00,2022-01-19,13:00:00,18,-7,73,0,2008,Embraer,E75L,0
44580,7,YX,4926,N420YX,JFK,RDU,2022-01-19,7:51:00,2022-01-19,7:59:00,25,-8,72,0,2014,Embraer,E75L,0
44580,17,B6,1185,N317JB,JFK,RDU,2022-01-19,17:33:00,2022-01-19,17:29:00,12,4,72,0,2010,Embraer,E190,0
44580,12,B6,285,N317JB,JFK,RDU,2022-01-19,12:33:00,2022-01-19,12:20:00,22,13,72,0,2010,Embraer,E190,0
44580,13,B6,295,N760JB,JFK,AUS,2022-01-19,13:39:00,2022-01-19,13:44:00,11,-5,224,0,2008,Airbus,A320,0
44580,20,B6,385,N184JB,JFK,RDU,2022-01-19,20:35:00,2022-01-19,20:40:00,11,-5,70,0,2005,Embraer,E190,0
44580,5,B6,585,N527JL,JFK,RDU,2022-01-19,5:49:00,2022-01-19,6:00:00,11,-11,72,0,2001,Airbus,A320,0
44580,19,B6,97,N966JT,JFK,DEN,2022-01-19,19:57:00,2022-01-19,20:00:00,16,-3,240,0,2016,Airbus,A321,0
44580,19,DL,1077,N849DN,JFK,DEN,2022-01-19,19:55:00,2022-01-19,19:59:00,11,-4,239,0,2015,Boeing,B739,0
44580,8,DL,1170,N721TW,JFK,DEN,2022-01-19,8:02:00,2022-01-19,8:05:00,20,-3,252,0,1999,Boeing,B752,0
44580,14,DL,1175,N323NB,JFK,AUS,2022-01-19,14:41:00,2022-01-19,13:05:00,16,96,233,0,2001,Airbus,A319,0
44580,16,9E,4829,N329PQ,JFK,RDU,2022-01-19,16:45:00,2022-01-19,16:55:00,16,-10,72,0,2014,Bombardier,CRJ9,0
44580,8,9E,4873,N349PQ,JFK,RDU,2022-01-19,8:14:00,2022-01-19,8:15:00,28,-1,69,0,2015,Bombardier,CRJ9,0
44580,11,9E,5113,N329PQ,JFK,RDU,2022-01-19,11:37:00,2022-01-19,11:42:00,15,-5,72,0,2014,Bombardier,CRJ9,0
44580,19,9E,5247,N301PQ,JFK,RDU,2022-01-19,19:15:00,2022-01-19,19:20:00,13,-5,70,0,2013,Bombardier,CRJ9,0
44580,13,YX,5619,N245JQ,JFK,RDU,2022-01-19,13:27:00,2022-01-19,13:35:00,14,-8,74,0,2008,Embraer,E75L,0
44580,18,DL,655,N345NB,JFK,AUS,2022-01-19,18:28:00,2022-01-19,18:39:00,17,-11,237,0,2002,Airbus,A319,0
44580,8,DL,659,N345NB,JFK,AUS,2022-01-19,8:22:00,2022-01-19,8:30:00,16,-8,221,0,2002,Airbus,A319,0
44581,0,AA,2772,N975AN,JFK,AUS,2022-01-20,0:00:00,2022-01-20,17:29:00,0,0,0,1,2001,Boeing,B738,0
44581,7,AA,2813,N873NN,JFK,AUS,2022-01-20,7:50:00,2022-01-20,8:00:00,35,-10,247,0,2011,Boeing,B738,0
44581,0,YX,4503,N110HQ,JFK,RDU,2022-01-20,0:00:00,2022-01-20,14:30:00,0,0,0,2,2007,Embraer,E75L,0
44581,0,YX,4533,N453YX,JFK,RDU,2022-01-20,0:00:00,2022-01-20,21:40:00,0,0,0,2,2021,Embraer,E75L,0
44581,16,YX,4540,N421YX,JFK,RDU,2022-01-20,16:52:00,2022-01-20,16:45:00,29,7,89,0,2014,Embraer,E75L,1
44581,12,YX,4628,N128HQ,JFK,RDU,2022-01-20,12:53:00,2022-01-20,13:00:00,15,-7,86,0,2008,Embraer,E75L,1
44581,7,YX,4926,N121HQ,JFK,RDU,2022-01-20,7:48:00,2022-01-20,7:59:00,38,-11,80,0,2007,Embraer,E75L,0
44581,17,B6,1185,N229JB,JFK,RDU,2022-01-20,17:23:00,2022-01-20,17:29:00,22,-6,90,0,2006,Embraer,E190,1
44581,20,B6,1295,N760JB,JFK,AUS,2022-01-20,20:57:00,2022-01-20,20:40:00,18,17,243,0,2008,Airbus,A320,0
44581,12,B6,285,N283JB,JFK,RDU,2022-01-20,12:12:00,2022-01-20,12:20:00,40,-8,83,0,2007,Embraer,E190,1
44581,13,B6,295,N552JB,JFK,AUS,2022-01-20,13:41:00,2022-01-20,13:44:00,13,-3,253,0,2002,Airbus,A320,1
44581,20,B6,385,N284JB,JFK,RDU,2022-01-20,20:37:00,2022-01-20,20:40:00,16,-3,87,0,2008,Embraer,E190,0
44581,0,B6,585,N705JB,JFK,RDU,2022-01-20,0:00:00,2022-01-20,6:00:00,0,0,0,2,2008,Airbus,A320,0
44581,20,B6,97,N954JB,JFK,DEN,2022-01-20,20:12:00,2022-01-20,20:00:00,23,12,224,0,2015,Airbus,A321,0
44581,20,DL,1077,N904DN,JFK,DEN,2022-01-20,20:00:00,2022-01-20,19:59:00,34,1,227,0,2018,Boeing,B739,0
44581,8,DL,1170,N705TW,JFK,DEN,2022-01-20,8:08:00,2022-01-20,8:05:00,43,3,239,0,1997,Boeing,B752,1
44581,13,DL,1175,N345NB,JFK,AUS,2022-01-20,13:01:00,2022-01-20,13:05:00,14,-4,259,0,2002,Airbus,A319,1
44581,16,9E,4829,N319PQ,JFK,RDU,2022-01-20,16:51:00,2022-01-20,16:55:00,32,-4,93,0,2014,Bombardier,CRJ9,1
44581,8,9E,4873,N299PQ,JFK,RDU,2022-01-20,8:12:00,2022-01-20,8:15:00,36,-3,76,0,2013,Bombardier,CRJ9,1
44581,11,9E,5113,N319PQ,JFK,RDU,2022-01-20,11:42:00,2022-01-20,11:42:00,52,0,83,0,2014,Bombardier,CRJ9,1
44581,0,9E,5247,N341PQ,JFK,RDU,2022-01-20,0:00:00,2022-01-20,19:20:00,0,0,0,2,2014,Bombardier,CRJ9,0
44581,13,YX,5619,N212JQ,JFK,RDU,2022-01-20,13:33:00,2022-01-20,13:35:00,13,-2,84,0,2008,Embraer,E75L,1
44581,18,DL,655,N329NB,JFK,AUS,2022-01-20,18:42:00,2022-01-20,18:39:00,24,3,264,0,2001,Airbus,A319,0
44581,8,DL,659,N329NB,JFK,AUS,2022-01-20,8:34:00,2022-01-20,8:30:00,30,4,259,0,2001,Airbus,A319,1
44582,17,AA,2772,N301NW,JFK,AUS,2022-01-21,17:26:00,2022-01-21,17:29:00,14,-3,229,0,2016,Boeing,B738,0
44582,8,AA,2813,N939AN,JFK,AUS,2022-01-21,8:18:00,2022-01-21,8:00:00,14,18,223,0,2000,Boeing,B738,0
44582,0,B6,1185,N375JB,JFK,RDU,2022-01-21,0:00:00,2022-01-21,17:29:00,0,0,0,2,2013,Embraer,E190,0
44582,21,B6,1295,N641JB,JFK,AUS,2022-01-21,21:45:00,2022-01-21,20:40:00,16,65,223,0,2006,Airbus,A320,0
44582,13,B6,285,N231JB,JFK,RDU,2022-01-21,13:45:00,2022-01-21,12:20:00,16,85,85,0,2006,Embraer,E190,0
44582,13,B6,295,N806JB,JFK,AUS,2022-01-21,13:42:00,2022-01-21,13:44:00,14,-2,232,0,2012,Airbus,A320,0
44582,0,B6,385,N316JB,JFK,RDU,2022-01-21,0:00:00,2022-01-21,20:40:00,0,0,0,2,2009,Embraer,E190,0
44582,5,B6,585,N594JB,JFK,RDU,2022-01-21,5:52:00,2022-01-21,6:00:00,17,-8,84,0,2004,Airbus,A320,0
44582,20,B6,97,N958JB,JFK,DEN,2022-01-21,20:08:00,2022-01-21,20:00:00,29,8,230,0,2015,Airbus,A321,0
44582,19,DL,1077,N849DN,JFK,DEN,2022-01-21,19:57:00,2022-01-21,19:59:00,20,-2,234,0,2015,Boeing,B739,0
44582,7,DL,1170,N722TW,JFK,DEN,2022-01-21,7:57:00,2022-01-21,8:05:00,24,-8,234,0,1999,Boeing,B752,0
44582,12,DL,1175,N348NB,JFK,AUS,2022-01-21,12:59:00,2022-01-21,13:05:00,13,-6,229,0,2002,Airbus,A319,0
44582,16,9E,4829,N906XJ,JFK,RDU,2022-01-21,16:48:00,2022-01-21,16:55:00,14,-7,87,0,2007,Bombardier,CRJ9,0
44582,8,9E,4873,N293PQ,JFK,RDU,2022-01-21,8:10:00,2022-01-21,8:15:00,29,-5,87,0,2013,Bombardier,CRJ9,0
44582,11,9E,5113,N906XJ,JFK,RDU,2022-01-21,11:40:00,2022-01-21,11:42:00,24,-2,85,0,2007,Bombardier,CRJ9,0
44582,13,YX,5619,N204JQ,JFK,RDU,2022-01-21,13:29:00,2022-01-21,13:35:00,12,-6,90,0,2008,Embraer,E75L,0
44582,18,DL,655,N397DN,JFK,AUS,2022-01-21,18:27:00,2022-01-21,18:39:00,11,-12,220,0,2019,Airbus,A321,0
44582,8,DL,659,N345NB,JFK,AUS,2022-01-21,8:29:00,2022-01-21,8:30:00,19,-1,232,0,2002,Airbus,A319,0
44583,17,AA,2772,N946AN,JFK,AUS,2022-01-22,17:21:00,2022-01-22,17:29:00,15,-8,227,0,2000,Boeing,B738,0
44583,7,AA,2813,N968NN,JFK,AUS,2022-01-22,7:51:00,2022-01-22,7:59:00,15,-8,227,0,2015,Boeing,B738,0
44583,14,YX,4503,N106HQ,JFK,RDU,2022-01-22,14:45:00,2022-01-22,14:30:00,25,15,75,0,2007,Embraer,E75L,0
44583,16,YX,4540,N112HQ,JFK,RDU,2022-01-22,16:41:00,2022-01-22,16:45:00,25,-4,76,0,2007,Embraer,E75L,0
44583,12,YX,4628,N444YX,JFK,RDU,2022-01-22,12:48:00,2022-01-22,13:00:00,20,-12,82,0,2015,Embraer,E75L,0
44583,7,YX,4926,N401YX,JFK,RDU,2022-01-22,7:32:00,2022-01-22,7:40:00,21,-8,77,0,2013,Embraer,E75L,0
44583,0,B6,1185,N329JB,JFK,RDU,2022-01-22,0:00:00,2022-01-22,17:29:00,0,0,0,1,2011,Embraer,E190,0
44583,15,B6,285,N328JB,JFK,RDU,2022-01-22,15:29:00,2022-01-22,12:20:00,20,189,75,0,2011,Embraer,E190,0
44583,14,B6,295,N508JL,JFK,AUS,2022-01-22,14:12:00,2022-01-22,13:44:00,18,28,231,0,2000,Airbus,A320,0
44583,21,B6,385,N317JB,JFK,RDU,2022-01-22,21:58:00,2022-01-22,20:40:00,13,78,81,0,2010,Embraer,E190,0
44583,5,B6,585,N571JB,JFK,RDU,2022-01-22,5:51:00,2022-01-22,6:00:00,23,-9,78,0,2003,Airbus,A320,0
44583,7,B6,795,N779JB,JFK,AUS,2022-01-22,7:01:00,2022-01-22,6:59:00,22,2,223,0,2009,Airbus,A320,0
44583,20,B6,97,N956JT,JFK,DEN,2022-01-22,20:16:00,2022-01-22,20:00:00,15,16,227,0,2015,Airbus,A321,0
44583,19,DL,1077,N859DN,JFK,DEN,2022-01-22,19:52:00,2022-01-22,19:59:00,28,-7,235,0,2016,Boeing,B739,0
44583,7,DL,1170,N721TW,JFK,DEN,2022-01-22,7:55:00,2022-01-22,7:59:00,16,-4,233,0,1999,Boeing,B752,0
44583,16,9E,4829,N309PQ,JFK,RDU,2022-01-22,16:52:00,2022-01-22,16:55:00,16,-3,78,0,2014,Bombardier,CRJ9,0
44583,8,9E,4873,N678CA,JFK,RDU,2022-01-22,8:06:00,2022-01-22,8:15:00,14,-9,71,0,2007,Bombardier,CRJ9,0
44583,10,9E,5113,N309PQ,JFK,RDU,2022-01-22,10:50:00,2022-01-22,11:00:00,12,-10,71,0,2014,Bombardier,CRJ9,0
44583,19,9E,5247,N299PQ,JFK,RDU,2022-01-22,19:23:00,2022-01-22,19:30:00,16,-7,74,0,2013,Bombardier,CRJ9,0
44583,13,9E,5447,N293PQ,JFK,RDU,2022-01-22,13:30:00,2022-01-22,13:35:00,22,-5,74,0,2013,Bombardier,CRJ9,0
44583,18,DL,655,N348NB,JFK,AUS,2022-01-22,18:40:00,2022-01-22,18:39:00,48,1,223,0,2002,Airbus,A319,0
44583,8,DL,659,N348NB,JFK,AUS,2022-01-22,8:19:00,2022-01-22,8:30:00,11,-11,224,0,2002,Airbus,A319,0
44584,17,AA,2772,N973NN,JFK,AUS,2022-01-23,17:56:00,2022-01-23,17:29:00,12,27,219,0,2015,Boeing,B738,0
44584,7,AA,2813,N821NN,JFK,AUS,2022-01-23,7:57:00,2022-01-23,8:00:00,23,-3,223,0,2010,Boeing,B738,0
44584,14,YX,4503,N131HQ,JFK,RDU,2022-01-23,14:19:00,2022-01-23,14:30:00,24,-11,79,0,2008,Embraer,E75L,0
44584,22,YX,4533,N403YX,JFK,RDU,2022-01-23,22:21:00,2022-01-23,21:40:00,45,41,74,0,2013,Embraer,E75L,0
44584,16,YX,4540,N435YX,JFK,RDU,2022-01-23,16:36:00,2022-01-23,16:45:00,27,-9,82,0,2014,Embraer,E75L,0
44584,12,YX,4628,N444YX,JFK,RDU,2022-01-23,12:47:00,2022-01-23,13:00:00,16,-13,77,0,2015,Embraer,E75L,0
44584,7,YX,4926,N438YX,JFK,RDU,2022-01-23,7:32:00,2022-01-23,7:40:00,19,-8,81,0,2014,Embraer,E75L,0
44584,17,B6,1185,N247JB,JFK,RDU,2022-01-23,17:23:00,2022-01-23,17:29:00,21,-6,75,0,2006,Embraer,E190,0
44584,21,B6,1295,N649JB,JFK,AUS,2022-01-23,21:26:00,2022-01-23,20:40:00,105,46,217,0,2006,Airbus,A320,0
44584,12,B6,285,N238JB,JFK,RDU,2022-01-23,12:17:00,2022-01-23,12:20:00,28,-3,79,0,2006,Embraer,E190,0
44584,13,B6,295,N504JB,JFK,AUS,2022-01-23,13:49:00,2022-01-23,13:44:00,13,5,215,0,1999,Airbus,A320,0
44584,21,B6,385,N368JB,JFK,RDU,2022-01-23,21:01:00,2022-01-23,20:40:00,63,21,75,0,2013,Embraer,E190,0
44584,5,B6,585,N653JB,JFK,RDU,2022-01-23,5:49:00,2022-01-23,5:59:00,16,-10,81,0,2007,Airbus,A320,0
44584,22,B6,97,N627JB,JFK,DEN,2022-01-23,22:33:00,2022-01-23,20:00:00,57,153,229,0,2005,Airbus,A320,0
44584,21,DL,1077,N930DZ,JFK,DEN,2022-01-23,21:07:00,2022-01-23,19:59:00,59,68,230,0,2019,Boeing,B739,0
44584,7,DL,1170,N707TW,JFK,DEN,2022-01-23,7:50:00,2022-01-23,7:59:00,15,-9,223,0,1997,Boeing,B752,0
44584,12,DL,1175,N322NB,JFK,AUS,2022-01-23,12:54:00,2022-01-23,13:05:00,15,-11,219,0,2001,Airbus,A319,0
44584,17,9E,4829,N582CA,JFK,RDU,2022-01-23,17:07:00,2022-01-23,16:55:00,22,12,78,0,2008,Bombardier,CRJ9,0
44584,8,9E,4873,N604LR,JFK,RDU,2022-01-23,8:10:00,2022-01-23,8:15:00,24,-5,86,0,2007,Bombardier,CRJ9,0
44584,12,9E,5113,N582CA,JFK,RDU,2022-01-23,12:12:00,2022-01-23,11:42:00,21,30,76,0,2008,Bombardier,CRJ9,0
44584,19,9E,5247,N691CA,JFK,RDU,2022-01-23,19:18:00,2022-01-23,19:20:00,16,-2,70,0,2007,Bombardier,CRJ9,0
44584,13,YX,5619,N212JQ,JFK,RDU,2022-01-23,13:28:00,2022-01-23,13:35:00,29,-7,81,0,2008,Embraer,E75L,0
44584,18,DL,655,N316NB,JFK,AUS,2022-01-23,18:38:00,2022-01-23,18:39:00,12,-1,224,0,2000,Airbus,A319,0
44584,8,DL,659,N316NB,JFK,AUS,2022-01-23,8:22:00,2022-01-23,8:30:00,23,-8,220,0,2000,Airbus,A319,0
44585,20,AA,2772,N956AN,JFK,AUS,2022-01-24,20:38:00,2022-01-24,17:29:00,22,189,235,0,2001,Boeing,B738,0
44585,7,AA,2813,N342PM,JFK,AUS,2022-01-24,7:56:00,2022-01-24,8:00:00,14,-4,235,0,2017,Boeing,B738,0
44585,14,YX,4503,N135HQ,JFK,RDU,2022-01-24,14:21:00,2022-01-24,14:30:00,13,-9,76,0,2008,Embraer,E75L,1
44585,21,YX,4533,N125HQ,JFK,RDU,2022-01-24,21:22:00,2022-01-24,21:40:00,26,-18,77,0,2007,Embraer,E75L,0
44585,16,YX,4540,N416YX,JFK,RDU,2022-01-24,16:40:00,2022-01-24,16:45:00,20,-5,76,0,2013,Embraer,E75L,0
44585,14,YX,4628,N122HQ,JFK,RDU,2022-01-24,14:11:00,2022-01-24,13:00:00,32,71,75,0,2007,Embraer,E75L,1
44585,7,YX,4926,N448YX,JFK,RDU,2022-01-24,7:29:00,2022-01-24,7:40:00,18,-11,74,0,2020,Embraer,E75L,0
44585,17,B6,1185,N184JB,JFK,RDU,2022-01-24,17:32:00,2022-01-24,17:29:00,19,3,71,0,2005,Embraer,E190,0
44585,12,B6,285,N274JB,JFK,RDU,2022-01-24,12:16:00,2022-01-24,12:20:00,13,-4,72,0,2007,Embraer,E190,0
44585,14,B6,295,N568JB,JFK,AUS,2022-01-24,14:09:00,2022-01-24,13:44:00,11,25,236,0,2003,Airbus,A320,1
44585,22,B6,385,N309JB,JFK,RDU,2022-01-24,22:17:00,2022-01-24,20:40:00,30,97,71,0,2009,Embraer,E190,0
44585,5,B6,585,N618JB,JFK,RDU,2022-01-24,5:52:00,2022-01-24,6:00:00,14,-8,74,0,2005,Airbus,A320,0
44585,7,B6,795,N623JB,JFK,AUS,2022-01-24,7:31:00,2022-01-24,6:59:00,50,32,235,0,2005,Airbus,A320,0
44585,19,B6,97,N2044J,JFK,DEN,2022-01-24,19:57:00,2022-01-24,20:00:00,37,-3,250,0,2020,Airbus,A21N,0
44585,19,DL,1077,N889DN,JFK,DEN,2022-01-24,19:49:00,2022-01-24,19:59:00,31,-10,250,0,2017,Boeing,B739,0
44585,8,DL,1170,N185DN,JFK,DEN,2022-01-24,8:56:00,2022-01-24,8:05:00,40,51,242,0,1995,Boeing,B763,0
44585,12,DL,1175,N365NB,JFK,AUS,2022-01-24,12:57:00,2022-01-24,13:05:00,10,-8,249,0,2003,Airbus,A319,0
44585,16,9E,4829,N176PQ,JFK,RDU,2022-01-24,16:50:00,2022-01-24,16:55:00,25,-5,76,0,2008,Bombardier,CRJ9,0
44585,11,9E,4873,N314PQ,JFK,RDU,2022-01-24,11:02:00,2022-01-24,8:15:00,15,167,72,0,2014,Bombardier,CRJ9,0
44585,11,9E,5113,N320PQ,JFK,RDU,2022-01-24,11:37:00,2022-01-24,11:42:00,20,-5,71,0,2014,Bombardier,CRJ9,0
44585,19,9E,5247,N181GJ,JFK,RDU,2022-01-24,19:39:00,2022-01-24,19:20:00,35,19,72,0,2008,Bombardier,CRJ9,0
44585,13,YX,5619,N214JQ,JFK,RDU,2022-01-24,13:27:00,2022-01-24,13:35:00,18,-8,73,0,2008,Embraer,E75L,0
44585,18,DL,655,N322NB,JFK,AUS,2022-01-24,18:32:00,2022-01-24,18:39:00,32,-7,237,0,2001,Airbus,A319,0
44585,8,DL,659,N322NB,JFK,AUS,2022-01-24,8:23:00,2022-01-24,8:30:00,65,-7,236,0,2001,Airbus,A319,0
44586,17,AA,2772,N940NN,JFK,AUS,2022-01-25,17:23:00,2022-01-25,17:29:00,23,-6,238,0,2013,Boeing,B738,0
44586,7,AA,2813,N922NN,JFK,AUS,2022-01-25,7:51:00,2022-01-25,8:00:00,17,-9,244,0,2013,Boeing,B738,0
44586,14,YX,4503,N436YX,JFK,RDU,2022-01-25,14:20:00,2022-01-25,14:30:00,23,-10,80,0,2014,Embraer,E75L,0
44586,16,YX,4540,N412YX,JFK,RDU,2022-01-25,16:38:00,2022-01-25,16:45:00,22,-7,78,0,2013,Embraer,E75L,0
44586,12,YX,4628,N105HQ,JFK,RDU,2022-01-25,12:50:00,2022-01-25,13:00:00,26,-10,78,0,2007,Embraer,E75L,0
44586,7,YX,4926,N138HQ,JFK,RDU,2022-01-25,7:52:00,2022-01-25,7:40:00,21,12,77,0,2008,Embraer,E75L,0
44586,17,B6,1185,N179JB,JFK,RDU,2022-01-25,17:27:00,2022-01-25,17:29:00,42,-2,79,0,2005,Embraer,E190,0
44586,12,B6,285,N316JB,JFK,RDU,2022-01-25,12:10:00,2022-01-25,12:20:00,11,-10,75,0,2009,Embraer,E190,0
44586,13,B6,295,N766JB,JFK,AUS,2022-01-25,13:36:00,2022-01-25,13:44:00,11,-8,240,0,2008,Airbus,A320,0
44586,20,B6,385,N316JB,JFK,RDU,2022-01-25,20:38:00,2022-01-25,20:40:00,17,-2,77,0,2009,Embraer,E190,0
44586,5,B6,585,N504JB,JFK,RDU,2022-01-25,5:52:00,2022-01-25,6:00:00,12,-8,77,0,1999,Airbus,A320,0
44586,20,B6,97,N903JB,JFK,DEN,2022-01-25,20:05:00,2022-01-25,20:00:00,22,5,233,0,2013,Airbus,A321,0
44586,19,DL,1077,N906DN,JFK,DEN,2022-01-25,19:48:00,2022-01-25,19:59:00,29,-11,229,0,2018,Boeing,B739,0
44586,8,DL,1170,N721TW,JFK,DEN,2022-01-25,8:03:00,2022-01-25,7:59:00,42,4,251,0,1999,Boeing,B752,0
44586,12,DL,1175,N322NB,JFK,AUS,2022-01-25,12:53:00,2022-01-25,13:05:00,15,-12,256,0,2001,Airbus,A319,0
44586,17,9E,4829,N200PQ,JFK,RDU,2022-01-25,17:07:00,2022-01-25,16:55:00,20,12,74,0,2008,Bombardier,CRJ9,0
44586,8,9E,4873,N398CA,JFK,RDU,2022-01-25,8:05:00,2022-01-25,8:15:00,19,-10,77,0,2003,Bombardier,CRJ7,0
44586,11,9E,5113,N200PQ,JFK,RDU,2022-01-25,11:19:00,2022-01-25,11:29:00,14,-10,82,0,2008,Bombardier,CRJ9,0
44586,19,9E,5247,N695CA,JFK,RDU,2022-01-25,19:19:00,2022-01-25,19:20:00,15,-1,77,0,2006,Bombardier,CRJ9,0
44586,13,YX,5619,N211JQ,JFK,RDU,2022-01-25,13:31:00,2022-01-25,13:35:00,11,-4,78,0,2008,Embraer,E75L,0
44586,18,DL,655,N365NB,JFK,AUS,2022-01-25,18:31:00,2022-01-25,18:39:00,41,-8,243,0,2003,Airbus,A319,0
44586,8,DL,659,N365NB,JFK,AUS,2022-01-25,8:22:00,2022-01-25,8:30:00,14,-8,240,0,2003,Airbus,A319,0
44587,17,AA,2772,N355PU,JFK,AUS,2022-01-26,17:25:00,2022-01-26,17:29:00,25,-4,234,0,2017,Boeing,B738,0
44587,7,AA,2813,N906NN,JFK,AUS,2022-01-26,7:53:00,2022-01-26,8:00:00,14,-7,244,0,2012,Boeing,B738,0
44587,14,YX,4503,N118HQ,JFK,RDU,2022-01-26,14:21:00,2022-01-26,14:30:00,21,-9,86,0,2007,Embraer,E75L,0
44587,16,YX,4540,N131HQ,JFK,RDU,2022-01-26,16:43:00,2022-01-26,16:45:00,17,-2,87,0,2008,Embraer,E75L,0
44587,12,YX,4628,N115HQ,JFK,RDU,2022-01-26,12:51:00,2022-01-26,13:00:00,15,-9,83,0,2007,Embraer,E75L,0
44587,7,YX,4926,N416YX,JFK,RDU,2022-01-26,7:53:00,2022-01-26,7:59:00,23,-6,88,0,2013,Embraer,E75L,0
44587,17,B6,1185,N337JB,JFK,RDU,2022-01-26,17:24:00,2022-01-26,17:29:00,11,-5,81,0,2011,Embraer,E190,0
44587,12,B6,285,N375JB,JFK,RDU,2022-01-26,12:49:00,2022-01-26,12:20:00,15,29,82,0,2013,Embraer,E190,0
44587,13,B6,295,N796JB,JFK,AUS,2022-01-26,13:35:00,2022-01-26,13:44:00,23,-9,234,0,2012,Airbus,A320,0
44587,20,B6,385,N351JB,JFK,RDU,2022-01-26,20:34:00,2022-01-26,20:40:00,14,-6,77,0,2012,Embraer,E190,0
44587,5,B6,585,N712JB,JFK,RDU,2022-01-26,5:53:00,2022-01-26,6:00:00,16,-7,85,0,2008,Airbus,A320,0
44587,19,B6,97,N997JL,JFK,DEN,2022-01-26,19:52:00,2022-01-26,20:00:00,26,-8,227,0,2018,Airbus,A321,0
44587,19,DL,1077,N913DU,JFK,DEN,2022-01-26,19:58:00,2022-01-26,19:59:00,30,-1,231,0,2018,Boeing,B739,0
44587,8,DL,1170,N723TW,JFK,DEN,2022-01-26,8:02:00,2022-01-26,8:05:00,13,-3,233,0,2000,Boeing,B752,0
44587,12,DL,1175,N365NB,JFK,AUS,2022-01-26,12:59:00,2022-01-26,13:05:00,12,-6,241,0,2003,Airbus,A319,0
44587,16,9E,4829,N307PQ,JFK,RDU,2022-01-26,16:46:00,2022-01-26,16:55:00,17,-9,86,0,2014,Bombardier,CRJ9,0
44587,8,9E,4873,N906XJ,JFK,RDU,2022-01-26,8:10:00,2022-01-26,8:15:00,23,-5,85,0,2007,Bombardier,CRJ9,0
44587,11,9E,5113,N307PQ,JFK,RDU,2022-01-26,11:37:00,2022-01-26,11:42:00,20,-5,84,0,2014,Bombardier,CRJ9,0
