FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
1/27/2022,12,YX,4628,N137HQ,JFK,RDU,1/27/2022 12:47,1/27/2022 13:00,15,-13,68,0,2008,Embraer,E75L,0
1/27/2022,7,YX,4926,N132HQ,JFK,RDU,1/27/2022 7:50,1/27/2022 7:59,17,-9,69,0,2008,Embraer,E75L,0
1/27/2022,17,B6,1185,N193JB,JFK,RDU,1/27/2022 17:25,1/27/2022 17:29,29,-4,70,0,2005,Embraer,E190,0
1/27/2022,20,B6,1295,N636JB,JFK,AUS,1/27/2022 20:40,1/27/2022 20:40,16,0,239,0,2006,Airbus,A320,0
1/27/2022,12,B6,285,N274JB,JFK,RDU,1/27/2022 12:12,1/27/2022 12:20,26,-8,70,0,2007,Embraer,E190,0
1/27/2022,13,B6,295,N746JB,JFK,AUS,1/27/2022 13:43,1/27/2022 13:44,18,-1,237,0,2008,Airbus,A320,0
1/27/2022,20,B6,385,N306JB,JFK,RDU,1/27/2022 20:37,1/27/2022 20:40,18,-3,71,0,2009,Embraer,E190,0
1/27/2022,5,B6,585,N663JB,JFK,RDU,1/27/2022 5:48,1/27/2022 6:00,16,-12,70,0,2007,Airbus,A320,0
1/27/2022,20,B6,97,N966JT,JFK,DEN,1/27/2022 20:10,1/27/2022 20:00,23,10,228,0,2016,Airbus,A321,0
1/27/2022,21,DL,1077,N884DN,JFK,DEN,1/27/2022 21:04,1/27/2022 19:59,24,65,224,0,2017,Boeing,B739,0
1/27/2022,8,DL,1170,N718TW,JFK,DEN,1/27/2022 8:02,1/27/2022 8:05,16,-3,243,0,1999,Boeing,B752,0
1/27/2022,12,DL,1175,N336NB,JFK,AUS,1/27/2022 12:57,1/27/2022 13:05,18,-8,234,0,2002,Airbus,A319,0
1/27/2022,16,9E,4829,N337PQ,JFK,RDU,1/27/2022 16:45,1/27/2022 16:55,29,-10,72,0,2014,Bombardier,CRJ9,0
1/27/2022,8,9E,4873,N299PQ,JFK,RDU,1/27/2022 8:21,1/27/2022 8:15,23,6,67,0,2013,Bombardier,CRJ9,0
1/27/2022,11,9E,5113,N337PQ,JFK,RDU,1/27/2022 11:34,1/27/2022 11:42,34,-8,70,0,2014,Bombardier,CRJ9,0
1/27/2022,19,9E,5247,N301PQ,JFK,RDU,1/27/2022 19:14,1/27/2022 19:20,15,-6,70,0,2013,Bombardier,CRJ9,0
1/27/2022,13,YX,5619,N218JQ,JFK,RDU,1/27/2022 13:28,1/27/2022 13:35,13,-7,72,0,2007,Embraer,E75L,0
1/27/2022,19,DL,655,N365NB,JFK,AUS,1/27/2022 19:04,1/27/2022 18:39,18,25,233,0,2003,Airbus,A319,0
1/27/2022,8,DL,659,N365NB,JFK,AUS,1/27/2022 8:25,1/27/2022 8:30,26,-5,225,0,2003,Airbus,A319,0
1/28/2022,17,AA,2772,N880NN,JFK,AUS,1/28/2022 17:26,1/28/2022 17:29,24,-3,217,0,2011,Boeing,B738,1
1/28/2022,8,AA,2813,N352PS,JFK,AUS,1/28/2022 8:07,1/28/2022 8:00,42,7,230,0,2017,Boeing,B738,0
1/28/2022,14,YX,4503,N450YX,JFK,RDU,1/28/2022 14:44,1/28/2022 14:30,36,14,82,0,2021,Embraer,E75L,1
1/28/2022,16,YX,4540,N429YX,JFK,RDU,1/28/2022 16:35,1/28/2022 16:45,41,-10,83,0,2014,Embraer,E75L,1
1/28/2022,12,YX,4628,N452YX,JFK,RDU,1/28/2022 12:50,1/28/2022 13:00,48,-10,81,0,2021,Embraer,E75L,0
1/28/2022,7,YX,4926,N433YX,JFK,RDU,1/28/2022 7:30,1/28/2022 7:40,30,-10,79,0,2014,Embraer,E75L,0
1/28/2022,18,B6,1185,N307JB,JFK,RDU,1/28/2022 18:28,1/28/2022 17:29,16,59,85,0,2009,Embraer,E190,1
1/28/2022,20,B6,1295,N805JB,JFK,AUS,1/28/2022 20:33,1/28/2022 20:40,93,-7,207,0,2012,Airbus,A320,1
1/28/2022,12,B6,285,N329JB,JFK,RDU,1/28/2022 12:43,1/28/2022 12:20,37,23,79,0,2011,Embraer,E190,0
1/28/2022,14,B6,295,N580JB,JFK,AUS,1/28/2022 14:10,1/28/2022 13:44,45,26,216,0,2003,Airbus,A320,1
1/28/2022,20,B6,385,N190JB,JFK,RDU,1/28/2022 20:49,1/28/2022 20:40,66,9,92,0,2005,Embraer,E190,1
1/28/2022,5,B6,585,N599JB,JFK,RDU,1/28/2022 5:56,1/28/2022 6:00,13,-4,76,0,2004,Airbus,A320,0
1/28/2022,21,B6,97,N956JT,JFK,DEN,1/28/2022 21:25,1/28/2022 20:00,80,85,217,0,2015,Airbus,A321,1
1/28/2022,21,DL,1077,N913DU,JFK,DEN,1/28/2022 21:56,1/28/2022 19:59,52,117,211,0,2018,Boeing,B739,1
1/28/2022,8,DL,1170,N723TW,JFK,DEN,1/28/2022 8:03,1/28/2022 8:05,98,-2,224,0,2000,Boeing,B752,0
1/28/2022,12,DL,1175,N365NB,JFK,AUS,1/28/2022 12:56,1/28/2022 13:05,49,-9,220,0,2003,Airbus,A319,0
1/28/2022,18,9E,4829,N182GJ,JFK,RDU,1/28/2022 18:23,1/28/2022 16:55,16,88,88,0,2008,Bombardier,CRJ9,1
1/28/2022,8,9E,4873,N309PQ,JFK,RDU,1/28/2022 8:13,1/28/2022 8:15,93,-2,73,0,2014,Bombardier,CRJ9,0
1/28/2022,12,9E,5113,N182GJ,JFK,RDU,1/28/2022 12:43,1/28/2022 11:42,35,61,76,0,2008,Bombardier,CRJ9,0
1/28/2022,0,9E,5247,N901XJ,JFK,RDU,1/28/2022 0:00,1/28/2022 19:20,0,0,0,2,2007,Bombardier,CRJ9,0
1/28/2022,0,YX,5619,N209JQ,JFK,RDU,1/28/2022 0:00,1/28/2022 13:35,0,0,0,2,2008,Embraer,E75L,0
1/28/2022,0,DL,655,N336NB,JFK,AUS,1/28/2022 0:00,1/28/2022 18:39,0,0,0,2,2002,Airbus,A319,0
1/28/2022,10,DL,659,N336NB,JFK,AUS,1/28/2022 10:12,1/28/2022 8:30,121,102,216,0,2002,Airbus,A319,0
1/29/2022,0,AA,2772,N969NN,JFK,AUS,1/29/2022 0:00,1/29/2022 17:29,0,0,0,2,2015,Boeing,B738,0
1/29/2022,0,AA,2813,N994NN,JFK,AUS,1/29/2022 0:00,1/29/2022 7:59,0,0,0,2,2016,Boeing,B738,0
1/29/2022,18,B6,1185,N216JB,JFK,RDU,1/29/2022 18:40,1/29/2022 17:29,56,71,65,0,2006,Embraer,E190,2
1/29/2022,0,B6,285,N183JB,JFK,RDU,1/29/2022 0:00,1/29/2022 12:20,0,0,0,2,2005,Embraer,E190,0
1/29/2022,0,B6,295,N807JB,JFK,AUS,1/29/2022 0:00,1/29/2022 13:44,0,0,0,2,2012,Airbus,A320,0
1/29/2022,0,B6,385,N354JB,JFK,RDU,1/29/2022 0:00,1/29/2022 20:40,0,0,0,2,2013,Embraer,E190,0
1/29/2022,0,B6,585,N779JB,JFK,RDU,1/29/2022 0:00,1/29/2022 6:00,0,0,0,2,2009,Airbus,A320,0
1/29/2022,0,B6,795,N794JB,JFK,AUS,1/29/2022 0:00,1/29/2022 6:59,0,0,0,2,2011,Airbus,A320,0
1/29/2022,1,B6,97,N999JQ,JFK,DEN,1/29/2022 1:21,1/29/2022 20:00,16,321,222,0,2018,Airbus,A321,1
1/29/2022,0,DL,1077,N893DN,JFK,DEN,1/29/2022 0:00,1/29/2022 19:59,0,0,0,2,2018,Boeing,B739,0
1/29/2022,0,DL,1170,N704X,JFK,DEN,1/29/2022 0:00,1/29/2022 7:59,0,0,0,2,1997,Boeing,B752,0
1/29/2022,0,9E,4829,N307PQ,JFK,RDU,1/29/2022 0:00,1/29/2022 16:55,0,0,0,2,2014,Bombardier,CRJ9,0
1/29/2022,0,9E,4873,N335PQ,JFK,RDU,1/29/2022 0:00,1/29/2022 8:15,0,0,0,2,2014,Bombardier,CRJ9,0
1/29/2022,0,9E,5113,N320PQ,JFK,RDU,1/29/2022 0:00,1/29/2022 11:00,0,0,0,2,2014,Bombardier,CRJ9,0
1/29/2022,0,9E,5247,N182GJ,JFK,RDU,1/29/2022 0:00,1/29/2022 19:30,0,0,0,2,2008,Bombardier,CRJ9,0
1/29/2022,0,9E,5447,N182GJ,JFK,RDU,1/29/2022 0:00,1/29/2022 13:35,0,0,0,2,2008,Bombardier,CRJ9,0
1/29/2022,0,DL,655,N365NB,JFK,AUS,1/29/2022 0:00,1/29/2022 18:39,0,0,0,2,2003,Airbus,A319,0
1/29/2022,0,DL,659,N365NB,JFK,AUS,1/29/2022 0:00,1/29/2022 8:30,0,0,0,2,2003,Airbus,A319,0
1/30/2022,0,AA,2772,N994NN,JFK,AUS,1/30/2022 0:00,1/30/2022 17:29,0,0,0,2,2016,Boeing,B738,0
1/30/2022,0,AA,2813,N344PP,JFK,AUS,1/30/2022 0:00,1/30/2022 8:00,0,0,0,2,2017,Boeing,B738,0
1/30/2022,14,YX,4503,N408YX,JFK,RDU,1/30/2022 14:21,1/30/2022 14:30,36,-9,73,0,2013,Embraer,E75L,0
1/30/2022,21,YX,4533,N410YX,JFK,RDU,1/30/2022 21:38,1/30/2022 21:40,23,-2,72,0,2013,Embraer,E75L,0
1/30/2022,16,YX,4540,N403YX,JFK,RDU,1/30/2022 16:43,1/30/2022 16:45,18,-2,76,0,2013,Embraer,E75L,0
1/30/2022,13,YX,4628,N114HQ,JFK,RDU,1/30/2022 13:07,1/30/2022 13:00,20,7,71,0,2007,Embraer,E75L,0
1/30/2022,0,B6,1185,N328JB,JFK,RDU,1/30/2022 0:55,1/30/2022 17:29,18,446,68,0,2011,Embraer,E190,0
1/30/2022,23,B6,1295,N834JB,JFK,AUS,1/30/2022 23:49,1/30/2022 20:40,25,189,202,0,2013,Airbus,A320,0
1/30/2022,14,B6,285,N216JB,JFK,RDU,1/30/2022 14:48,1/30/2022 12:20,20,148,70,0,2006,Embraer,E190,0
1/30/2022,17,B6,295,N657JB,JFK,AUS,1/30/2022 17:35,1/30/2022 13:44,40,231,203,0,2007,Airbus,A320,0
1/30/2022,0,B6,385,N266JB,JFK,RDU,1/30/2022 0:00,1/30/2022 20:40,0,0,0,2,2007,Embraer,E190,0
1/30/2022,7,B6,585,N729JB,JFK,RDU,1/30/2022 7:06,1/30/2022 5:59,15,67,69,0,2008,Airbus,A320,0
1/30/2022,1,B6,97,N907JB,JFK,DEN,1/30/2022 1:01,1/30/2022 20:00,15,301,213,0,2013,Airbus,A321,0
1/30/2022,0,DL,1077,N821DN,JFK,DEN,1/30/2022 0:00,1/30/2022 19:59,0,0,0,2,2014,Boeing,B739,0
1/30/2022,0,DL,1170,N721TW,JFK,DEN,1/30/2022 0:00,1/30/2022 7:59,0,0,0,2,1999,Boeing,B752,0
1/30/2022,0,DL,1175,N365NB,JFK,AUS,1/30/2022 0:00,1/30/2022 13:05,0,0,0,2,2003,Airbus,A319,0
1/30/2022,0,9E,4829,N182GJ,JFK,RDU,1/30/2022 0:00,1/30/2022 16:55,0,0,0,2,2008,Bombardier,CRJ9,0
1/30/2022,0,9E,4873,N337PQ,JFK,RDU,1/30/2022 0:00,1/30/2022 8:15,0,0,0,2,2014,Bombardier,CRJ9,0
1/30/2022,0,9E,5113,N371CA,JFK,RDU,1/30/2022 0:00,1/30/2022 11:42,0,0,0,2,2003,Bombardier,CRJ7,0
1/30/2022,0,9E,5247,N182GJ,JFK,RDU,1/30/2022 0:00,1/30/2022 19:20,0,0,0,2,2008,Bombardier,CRJ9,0
1/30/2022,0,YX,5619,N209JQ,JFK,RDU,1/30/2022 0:00,1/30/2022 13:35,0,0,0,2,2008,Embraer,E75L,0
1/30/2022,0,DL,655,N318NB,JFK,AUS,1/30/2022 0:00,1/30/2022 18:39,0,0,0,2,2000,Airbus,A319,0
1/30/2022,0,DL,659,N318NB,JFK,AUS,1/30/2022 0:00,1/30/2022 8:30,0,0,0,2,2000,Airbus,A319,0
1/31/2022,17,AA,2772,N909NN,JFK,AUS,1/31/2022 17:30,1/31/2022 17:29,19,1,201,0,2012,Boeing,B738,0
1/31/2022,8,AA,2813,N971NN,JFK,AUS,1/31/2022 8:06,1/31/2022 8:00,27,6,210,0,2015,Boeing,B738,0
1/31/2022,14,YX,4503,N436YX,JFK,RDU,1/31/2022 14:19,1/31/2022 14:30,18,-11,71,0,2014,Embraer,E75L,0
1/31/2022,21,YX,4533,N426YX,JFK,RDU,1/31/2022 21:31,1/31/2022 21:40,29,-9,71,0,2014,Embraer,E75L,0
1/31/2022,16,YX,4540,N418YX,JFK,RDU,1/31/2022 16:37,1/31/2022 16:45,26,-8,72,0,2013,Embraer,E75L,0
1/31/2022,12,YX,4628,N124HQ,JFK,RDU,1/31/2022 12:46,1/31/2022 13:00,24,-14,85,0,2007,Embraer,E75L,0
1/31/2022,7,YX,4926,N413YX,JFK,RDU,1/31/2022 7:53,1/31/2022 7:40,47,13,77,0,2013,Embraer,E75L,0
1/31/2022,18,B6,1185,N317JB,JFK,RDU,1/31/2022 18:07,1/31/2022 17:29,27,38,68,0,2010,Embraer,E190,0
1/31/2022,14,B6,285,N329JB,JFK,RDU,1/31/2022 14:55,1/31/2022 12:20,20,155,71,0,2011,Embraer,E190,0
1/31/2022,15,B6,295,N510JB,JFK,AUS,1/31/2022 15:17,1/31/2022 13:44,20,93,210,0,2000,Airbus,A320,0
1/31/2022,0,B6,385,N258JB,JFK,RDU,1/31/2022 0:00,1/31/2022 20:40,0,0,0,1,2006,Embraer,E190,0
1/31/2022,5,B6,585,N827JB,JFK,RDU,1/31/2022 5:56,1/31/2022 6:00,13,-4,69,0,2013,Airbus,A320,0
1/31/2022,7,B6,795,N746JB,JFK,AUS,1/31/2022 7:24,1/31/2022 6:59,19,25,209,0,2008,Airbus,A320,0
1/31/2022,22,B6,97,N999JQ,JFK,DEN,1/31/2022 22:28,1/31/2022 20:00,25,148,236,0,2018,Airbus,A321,0
1/31/2022,20,DL,1077,N926DZ,JFK,DEN,1/31/2022 20:18,1/31/2022 19:59,13,19,228,0,2019,Boeing,B739,0
1/31/2022,8,DL,1170,N703TW,JFK,DEN,1/31/2022 8:03,1/31/2022 8:05,17,-2,227,0,1996,Boeing,B752,0
1/31/2022,13,DL,1175,N327NB,JFK,AUS,1/31/2022 13:02,1/31/2022 13:05,15,-3,205,0,2001,Airbus,A319,0
1/31/2022,16,9E,4829,N927XJ,JFK,RDU,1/31/2022 16:37,1/31/2022 16:55,32,-18,71,0,2008,Bombardier,CRJ9,0
1/31/2022,0,9E,4873,N146PQ,JFK,RDU,1/31/2022 0:00,1/31/2022 8:15,0,0,0,1,2007,Bombardier,CRJ9,0
1/31/2022,11,9E,5113,N337PQ,JFK,RDU,1/31/2022 11:37,1/31/2022 11:42,19,-5,75,0,2014,Bombardier,CRJ9,0
1/31/2022,19,9E,5247,N300PQ,JFK,RDU,1/31/2022 19:17,1/31/2022 19:20,18,-3,71,0,2013,Bombardier,CRJ9,0
1/31/2022,13,YX,5619,N235JQ,JFK,RDU,1/31/2022 13:30,1/31/2022 13:35,16,-5,81,0,2008,Embraer,E75L,0
1/31/2022,18,DL,655,N322NB,JFK,AUS,1/31/2022 18:59,1/31/2022 18:39,11,20,202,0,2001,Airbus,A319,0
1/31/2022,8,DL,659,N322NB,JFK,AUS,1/31/2022 8:35,1/31/2022 8:30,42,5,210,0,2001,Airbus,A319,0
2/1/2022,17,AA,2772,N880NN,JFK,AUS,2/1/2022 17:26,2/1/2022 17:29,17,-3,217,0,2011,Boeing,B738,0
2/1/2022,7,AA,2813,N314PD,JFK,AUS,2/1/2022 7:56,2/1/2022 8:00,29,-4,209,0,2017,Boeing,B738,0
2/1/2022,14,YX,4503,N128HQ,JFK,RDU,2/1/2022 14:22,2/1/2022 14:30,22,-8,69,0,2008,Embraer,E75L,0
2/1/2022,16,YX,4540,N109HQ,JFK,RDU,2/1/2022 16:32,2/1/2022 16:45,21,-13,70,0,2007,Embraer,E75L,0
2/1/2022,12,YX,4628,N121HQ,JFK,RDU,2/1/2022 12:57,2/1/2022 13:00,21,-3,72,0,2007,Embraer,E75L,0
2/1/2022,7,YX,4926,N117HQ,JFK,RDU,2/1/2022 7:25,2/1/2022 7:40,23,-15,70,0,2007,Embraer,E75L,0
2/1/2022,19,B6,1185,N190JB,JFK,RDU,2/1/2022 19:36,2/1/2022 17:29,17,127,66,0,2005,Embraer,E190,0
2/1/2022,12,B6,285,N316JB,JFK,RDU,2/1/2022 12:19,2/1/2022 12:20,15,-1,71,0,2009,Embraer,E190,0
2/1/2022,14,B6,295,N534JB,JFK,AUS,2/1/2022 14:13,2/1/2022 13:44,25,29,207,0,2002,Airbus,A320,0
2/1/2022,20,B6,385,N284JB,JFK,RDU,2/1/2022 20:46,2/1/2022 20:40,16,6,67,0,2008,Embraer,E190,0
2/1/2022,5,B6,585,N651JB,JFK,RDU,2/1/2022 5:54,2/1/2022 6:00,14,-6,71,0,2007,Airbus,A320,0
2/1/2022,20,B6,97,N913JB,JFK,DEN,2/1/2022 20:00,2/1/2022 20:00,21,0,238,0,2013,Airbus,A321,0
2/1/2022,20,DL,1077,N816DN,JFK,DEN,2/1/2022 20:22,2/1/2022 19:59,34,23,234,0,2014,Boeing,B739,0
2/1/2022,7,DL,1170,N704X,JFK,DEN,2/1/2022 7:56,2/1/2022 7:59,27,-3,238,0,1997,Boeing,B752,0
2/1/2022,13,DL,1175,N349NB,JFK,AUS,2/1/2022 13:01,2/1/2022 13:05,20,-4,207,0,2002,Airbus,A319,0
2/1/2022,16,9E,4829,N166PQ,JFK,RDU,2/1/2022 16:50,2/1/2022 16:55,11,-5,70,0,2008,Bombardier,CRJ9,0
2/1/2022,8,9E,4873,N901XJ,JFK,RDU,2/1/2022 8:11,2/1/2022 8:15,15,-4,68,0,2007,Bombardier,CRJ9,0
2/1/2022,11,9E,5113,N166PQ,JFK,RDU,2/1/2022 11:24,2/1/2022 11:29,13,-5,70,0,2008,Bombardier,CRJ9,0
2/1/2022,19,9E,5247,N336PQ,JFK,RDU,2/1/2022 19:15,2/1/2022 19:20,15,-5,68,0,2014,Bombardier,CRJ9,0
2/1/2022,13,YX,5619,N234JQ,JFK,RDU,2/1/2022 13:27,2/1/2022 13:35,18,-8,74,0,2008,Embraer,E75L,0
2/1/2022,18,DL,655,N342NB,JFK,AUS,2/1/2022 18:27,2/1/2022 18:39,15,-12,215,0,2002,Airbus,A319,0
2/1/2022,8,DL,659,N327NB,JFK,AUS,2/1/2022 8:25,2/1/2022 8:30,22,-5,203,0,2001,Airbus,A319,0
2/2/2022,0,AA,2772,N958NN,JFK,AUS,2/2/2022 0:00,2/2/2022 17:29,0,0,0,2,2014,Boeing,B738,0
2/2/2022,7,AA,2813,N314PD,JFK,AUS,2/2/2022 7:54,2/2/2022 8:00,16,-6,237,0,2017,Boeing,B738,0
2/2/2022,14,YX,4503,N110HQ,JFK,RDU,2/2/2022 14:25,2/2/2022 14:30,22,-5,69,0,2007,Embraer,E75L,0
2/2/2022,16,YX,4540,N422YX,JFK,RDU,2/2/2022 16:42,2/2/2022 16:45,23,-3,74,0,2014,Embraer,E75L,0
2/2/2022,12,YX,4628,N447YX,JFK,RDU,2/2/2022 12:52,2/2/2022 13:00,18,-8,73,0,2015,Embraer,E75L,0
2/2/2022,7,YX,4926,N426YX,JFK,RDU,2/2/2022 7:46,2/2/2022 7:59,17,-13,70,0,2014,Embraer,E75L,0
2/2/2022,17,B6,1185,N318JB,JFK,RDU,2/2/2022 17:28,2/2/2022 17:29,22,-1,68,0,2010,Embraer,E190,0
2/2/2022,13,B6,285,N228JB,JFK,RDU,2/2/2022 13:05,2/2/2022 12:20,17,45,69,0,2006,Embraer,E190,0
2/2/2022,13,B6,295,N562JB,JFK,AUS,2/2/2022 13:39,2/2/2022 13:44,13,-5,230,0,2003,Airbus,A320,0
2/2/2022,0,B6,385,N193JB,JFK,RDU,2/2/2022 0:13,2/2/2022 20:40,21,213,71,0,2005,Embraer,E190,0
2/2/2022,5,B6,585,N794JB,JFK,RDU,2/2/2022 5:49,2/2/2022 6:00,29,-11,75,0,2011,Airbus,A320,0
2/2/2022,20,B6,97,N972JT,JFK,DEN,2/2/2022 20:03,2/2/2022 20:00,38,3,260,0,2016,Airbus,A321,0
2/2/2022,19,DL,1077,N920DU,JFK,DEN,2/2/2022 19:59,2/2/2022 19:59,43,0,272,0,2019,Boeing,B739,0
2/2/2022,8,DL,1170,N722TW,JFK,DEN,2/2/2022 8:04,2/2/2022 8:05,26,-1,241,0,1999,Boeing,B752,0
2/2/2022,12,DL,1175,N342NB,JFK,AUS,2/2/2022 12:55,2/2/2022 13:05,11,-10,235,0,2002,Airbus,A319,0
2/2/2022,16,9E,4829,N582CA,JFK,RDU,2/2/2022 16:45,2/2/2022 16:55,13,-10,71,0,2008,Bombardier,CRJ9,0
2/2/2022,8,9E,4873,N315PQ,JFK,RDU,2/2/2022 8:11,2/2/2022 8:15,29,-4,74,0,2014,Bombardier,CRJ9,0
2/2/2022,11,9E,5113,N298PQ,JFK,RDU,2/2/2022 11:37,2/2/2022 11:42,14,-5,72,0,2013,Bombardier,CRJ9,0
2/2/2022,19,9E,5247,N331PQ,JFK,RDU,2/2/2022 19:16,2/2/2022 19:20,36,-4,71,0,2014,Bombardier,CRJ9,0
2/2/2022,13,YX,5619,N228JQ,JFK,RDU,2/2/2022 13:26,2/2/2022 13:35,22,-9,70,0,2008,Embraer,E75L,0
2/2/2022,19,DL,655,N349NB,JFK,AUS,2/2/2022 19:13,2/2/2022 18:39,29,34,232,0,2002,Airbus,A319,0
2/2/2022,8,DL,659,N349NB,JFK,AUS,2/2/2022 8:23,2/2/2022 8:30,23,-7,220,0,2002,Airbus,A319,0
2/3/2022,17,AA,2772,N981NN,JFK,AUS,2/3/2022 17:38,2/3/2022 17:29,16,9,236,0,2015,Boeing,B738,1
2/3/2022,0,AA,2813,N899NN,JFK,AUS,2/3/2022 0:00,2/3/2022 8:25,0,0,0,2,2012,Boeing,B738,1
2/3/2022,14,YX,4503,N132HQ,JFK,RDU,2/3/2022 14:24,2/3/2022 14:30,13,-6,72,0,2008,Embraer,E75L,1
2/3/2022,0,YX,4533,N420YX,JFK,RDU,2/3/2022 0:15,2/3/2022 21:40,20,155,76,0,2014,Embraer,E75L,1
2/3/2022,16,YX,4540,N440YX,JFK,RDU,2/3/2022 16:36,2/3/2022 16:45,27,-9,77,0,2014,Embraer,E75L,1
2/3/2022,16,YX,4628,N102HQ,JFK,RDU,2/3/2022 16:33,2/3/2022 13:00,26,213,75,0,2007,Embraer,E75L,1
2/3/2022,9,YX,4926,N409YX,JFK,RDU,2/3/2022 9:54,2/3/2022 7:59,21,115,76,0,2013,Embraer,E75L,1
2/3/2022,18,B6,1185,N505JB,JFK,RDU,2/3/2022 18:51,2/3/2022 17:29,19,82,69,0,2000,Airbus,A320,1
2/3/2022,0,B6,1295,N648JB,JFK,AUS,2/3/2022 0:00,2/3/2022 20:40,0,0,0,2,2006,Airbus,A320,1
2/3/2022,12,B6,285,N183JB,JFK,RDU,2/3/2022 12:18,2/3/2022 12:20,19,-2,72,0,2005,Embraer,E190,1
2/3/2022,13,B6,295,N796JB,JFK,AUS,2/3/2022 13:58,2/3/2022 13:44,16,14,237,0,2012,Airbus,A320,1
2/3/2022,20,B6,385,N317JB,JFK,RDU,2/3/2022 20:42,2/3/2022 20:40,24,2,73,0,2010,Embraer,E190,1
2/3/2022,5,B6,585,N595JB,JFK,RDU,2/3/2022 5:59,2/3/2022 6:00,16,-1,73,0,2004,Airbus,A320,1
2/3/2022,20,B6,97,N994JL,JFK,DEN,2/3/2022 20:08,2/3/2022 20:00,35,8,236,0,2018,Airbus,A321,1
2/3/2022,20,DL,1077,N890DN,JFK,DEN,2/3/2022 20:43,2/3/2022 19:59,25,44,233,0,2018,Boeing,B739,1
2/3/2022,8,DL,1170,N727TW,JFK,DEN,2/3/2022 8:03,2/3/2022 8:05,22,-2,252,0,1999,Boeing,B752,1
2/3/2022,0,DL,1175,N360NB,JFK,AUS,2/3/2022 0:00,2/3/2022 13:05,0,0,0,2,2003,Airbus,A319,1
2/3/2022,16,9E,4829,N293PQ,JFK,RDU,2/3/2022 16:45,2/3/2022 16:55,23,-10,75,0,2013,Bombardier,CRJ9,1
2/3/2022,8,9E,4873,N300PQ,JFK,RDU,2/3/2022 8:10,2/3/2022 8:15,29,-5,71,0,2013,Bombardier,CRJ9,1
2/3/2022,11,9E,5113,N146PQ,JFK,RDU,2/3/2022 11:37,2/3/2022 11:42,40,-5,70,0,2007,Bombardier,CRJ9,1
2/3/2022,20,9E,5247,N337PQ,JFK,RDU,2/3/2022 20:40,2/3/2022 19:20,23,80,73,0,2014,Bombardier,CRJ9,1
2/3/2022,13,YX,5619,N216JQ,JFK,RDU,2/3/2022 13:42,2/3/2022 13:35,21,7,76,0,2009,Embraer,E75L,1
2/3/2022,19,DL,655,N342NB,JFK,AUS,2/3/2022 19:06,2/3/2022 18:39,26,27,238,0,2002,Airbus,A319,1
2/3/2022,0,DL,659,N342NB,JFK,AUS,2/3/2022 0:00,2/3/2022 8:30,0,0,0,2,2002,Airbus,A319,1
2/4/2022,0,AA,2772,N976AN,JFK,AUS,2/4/2022 0:00,2/4/2022 17:29,0,0,0,2,2001,Boeing,B738,1
2/4/2022,8,AA,2813,N946NN,JFK,AUS,2/4/2022 8:21,2/4/2022 8:25,53,-4,255,0,2014,Boeing,B738,1
2/4/2022,14,YX,4503,N448YX,JFK,RDU,2/4/2022 14:28,2/4/2022 14:30,25,-2,83,0,2020,Embraer,E75L,1
2/4/2022,16,YX,4540,N435YX,JFK,RDU,2/4/2022 16:45,2/4/2022 16:45,39,0,85,0,2014,Embraer,E75L,1
2/4/2022,12,YX,4628,N420YX,JFK,RDU,2/4/2022 12:52,2/4/2022 13:00,18,-8,77,0,2014,Embraer,E75L,1
2/4/2022,0,B6,1185,N796JB,JFK,RDU,2/4/2022 0:00,2/4/2022 17:29,0,0,0,2,2012,Airbus,A320,1
2/4/2022,20,B6,1295,N568JB,JFK,AUS,2/4/2022 20:38,2/4/2022 20:40,96,-2,226,0,2003,Airbus,A320,2
2/4/2022,13,B6,285,N306JB,JFK,RDU,2/4/2022 13:25,2/4/2022 12:20,11,65,77,0,2009,Embraer,E190,1
2/4/2022,0,B6,295,N789JB,JFK,AUS,2/4/2022 0:00,2/4/2022 13:44,0,0,0,2,2011,Airbus,A320,1
2/4/2022,23,B6,385,N281JB,JFK,RDU,2/4/2022 23:40,2/4/2022 20:40,35,180,86,0,2007,Embraer,E190,2
2/4/2022,5,B6,585,N505JB,JFK,RDU,2/4/2022 5:52,2/4/2022 6:00,20,-8,77,0,2000,Airbus,A320,1
2/4/2022,0,B6,97,N948JB,JFK,DEN,2/4/2022 0:00,2/4/2022 20:00,0,0,0,2,2015,Airbus,A321,1
2/4/2022,20,DL,1077,N847DN,JFK,DEN,2/4/2022 20:04,2/4/2022 19:59,69,5,225,0,2015,Boeing,B739,2
2/4/2022,8,DL,1170,N705TW,JFK,DEN,2/4/2022 8:03,2/4/2022 8:05,47,-2,237,0,1997,Boeing,B752,1
2/4/2022,13,DL,1175,N318NB,JFK,AUS,2/4/2022 13:52,2/4/2022 13:05,14,47,253,0,2000,Airbus,A319,1
2/4/2022,16,9E,4829,N314PQ,JFK,RDU,2/4/2022 16:50,2/4/2022 16:55,38,-5,84,0,2014,Bombardier,CRJ9,1
