FL_DATE,DEP_HOUR,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,DEP_TIME,CRS_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,DISTANCE,CANCELLED,LATITUDE,LONGITUDE,ELEVATION,MESONET_STATION,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,RANGE,WIDTH,WIND_DIR,WIND_SPD,WIND_GUST,VISIBILITY,TEMPERATURE,DEW_POINT,REL_HUMIDITY,ALTIMETER,LOWEST_CLOUD_LAYER,N_CLOUD_LAYER,LOW_LEVEL_CLOUD,MID_LEVEL_CLOUD,HIGH_LEVEL_CLOUD,CLOUD_COVER,ACTIVE_WEATHER
1/30/2022,0,DL,5619,YX,5619,N209JQ,JFK,RDU,1/30/2022 0:00,1/30/2022 13:35,0,0,0,427,2,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,310,18,31,10,-7.78,-17.22,46.68,29.66,8500,1,0,1,0,4,0
1/30/2022,0,DL,655,DL,655,N318NB,JFK,AUS,1/30/2022 0:00,1/30/2022 18:39,0,0,0,1521,2,40.64,-73.77861,13,JFK,2000,Airbus,A319,Medium Range,Narrow-body,310,18,31,10,-7.78,-17.22,46.68,29.66,8500,1,0,1,0,4,0
1/30/2022,0,DL,659,DL,659,N318NB,JFK,AUS,1/30/2022 0:00,1/30/2022 8:30,0,0,0,1521,2,40.64,-73.77861,13,JFK,2000,Airbus,A319,Medium Range,Narrow-body,310,18,31,10,-7.78,-17.22,46.68,29.66,8500,1,0,1,0,4,0
1/31/2022,17,AA,2772,AA,2772,N909NN,JFK,AUS,1/31/2022 17:30,1/31/2022 17:29,19,1,201,1521,0,40.64,-73.77861,13,JFK,2012,Boeing,B738,Medium Range,Narrow-body,0,0,0,10,-1.72,-15.61,33.8,30.4,17000,2,0,1,1,3,0
1/31/2022,8,AA,2813,AA,2813,N971NN,JFK,AUS,1/31/2022 8:06,1/31/2022 8:00,27,6,210,1521,0,40.64,-73.77861,13,JFK,2015,Boeing,B738,Medium Range,Narrow-body,10,4,0,10,-6.11,-13.89,54.12,30.24,12000,1,0,1,0,3,0
1/31/2022,14,AA,4503,YX,4503,N436YX,JFK,RDU,1/31/2022 14:19,1/31/2022 14:30,18,-11,71,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,60,5,0,10,-6.11,-13.28,56.88,30.35,13000,3,0,1,1,3,0
1/31/2022,21,AA,4533,YX,4533,N426YX,JFK,RDU,1/31/2022 21:31,1/31/2022 21:40,29,-9,71,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,0,0,0,10,-1.11,-13.28,39.14,30.37,17000,2,0,1,1,3,0
1/31/2022,16,AA,4540,YX,4540,N418YX,JFK,RDU,1/31/2022 16:37,1/31/2022 16:45,26,-8,72,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,40,4,0,10,-2.78,-14.39,40.42,30.4,17000,2,0,1,1,3,0
1/31/2022,12,AA,4628,YX,4628,N124HQ,JFK,RDU,1/31/2022 12:46,1/31/2022 13:00,24,-14,85,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,60,6,0,10,-7.78,-13.89,61.52,30.31,18000,2,0,1,1,3,0
1/31/2022,7,AA,4926,YX,4926,N413YX,JFK,RDU,1/31/2022 7:53,1/31/2022 7:40,47,13,77,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,360,5,0,10,-5.61,-13.89,52.1,30.22,12000,1,0,1,0,3,0
1/31/2022,18,B6,1185,B6,1185,N317JB,JFK,RDU,1/31/2022 18:07,1/31/2022 17:29,27,38,68,427,0,40.64,-73.77861,13,JFK,2010,Embraer,E190,Short Range,Narrow-body,0,0,0,10,-2.22,-16.72,31.98,30.38,17000,2,0,1,1,3,0
1/31/2022,14,B6,285,B6,285,N329JB,JFK,RDU,1/31/2022 14:55,1/31/2022 12:20,20,155,71,427,0,40.64,-73.77861,13,JFK,2011,Embraer,E190,Short Range,Narrow-body,60,5,0,10,-6.11,-13.28,56.88,30.35,13000,3,0,1,1,3,0
1/31/2022,15,B6,295,B6,295,N510JB,JFK,AUS,1/31/2022 15:17,1/31/2022 13:44,20,93,210,1521,0,40.64,-73.77861,13,JFK,2000,Airbus,A320,Medium Range,Narrow-body,70,4,0,10,-4.39,-15,43.36,30.37,19000,2,0,1,1,3,0
1/31/2022,0,B6,385,B6,385,N258JB,JFK,RDU,1/31/2022 0:00,1/31/2022 20:40,0,0,0,427,1,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,260,12,0,10,-5,-14.39,47.75,30.11,14000,2,0,1,1,3,0
1/31/2022,5,B6,585,B6,585,N827JB,JFK,RDU,1/31/2022 5:56,1/31/2022 6:00,13,-4,69,427,0,40.64,-73.77861,13,JFK,2013,Airbus,A320,Medium Range,Narrow-body,340,6,0,10,-4.39,-13.89,47.5,30.21,13000,1,0,1,0,4,0
1/31/2022,7,B6,795,B6,795,N746JB,JFK,AUS,1/31/2022 7:24,1/31/2022 6:59,19,25,209,1521,0,40.64,-73.77861,13,JFK,2008,Airbus,A320,Medium Range,Narrow-body,360,5,0,10,-5.61,-13.89,52.1,30.22,12000,1,0,1,0,3,0
1/31/2022,22,B6,97,B6,97,N999JQ,JFK,DEN,1/31/2022 22:28,1/31/2022 20:00,25,148,236,1626,0,40.64,-73.77861,13,JFK,2018,Airbus,A321,Medium Range,Narrow-body,10,6,0,10,-2.22,-12.78,44.23,30.39,17000,2,0,1,1,3,0
1/31/2022,20,DL,1077,DL,1077,N926DZ,JFK,DEN,1/31/2022 20:18,1/31/2022 19:59,13,19,228,1626,0,40.64,-73.77861,13,JFK,2019,Boeing,B739,Medium Range,Narrow-body,70,3,0,10,-1.11,-13.89,37.24,30.36,25000,1,0,0,1,3,0
1/31/2022,8,DL,1170,DL,1170,N703TW,JFK,DEN,1/31/2022 8:03,1/31/2022 8:05,17,-2,227,1626,0,40.64,-73.77861,13,JFK,1996,Boeing,B752,Medium Range,Narrow-body,10,4,0,10,-6.11,-13.89,54.12,30.24,12000,1,0,1,0,3,0
1/31/2022,13,DL,1175,DL,1175,N327NB,JFK,AUS,1/31/2022 13:02,1/31/2022 13:05,15,-3,205,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,50,6,0,10,-7.78,-12.78,67.33,30.32,18000,2,0,1,1,3,0
1/31/2022,16,DL,4829,9E,4829,N927XJ,JFK,RDU,1/31/2022 16:37,1/31/2022 16:55,32,-18,71,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,40,4,0,10,-2.78,-14.39,40.42,30.4,17000,2,0,1,1,3,0
1/31/2022,0,DL,4873,9E,4873,N146PQ,JFK,RDU,1/31/2022 0:00,1/31/2022 8:15,0,0,0,427,1,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,260,12,0,10,-5,-14.39,47.75,30.11,14000,2,0,1,1,3,0
1/31/2022,11,DL,5113,9E,5113,N337PQ,JFK,RDU,1/31/2022 11:37,1/31/2022 11:42,19,-5,75,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,30,4,0,10,-7.78,-12.78,67.33,30.28,25000,1,0,0,1,1,0
1/31/2022,19,DL,5247,9E,5247,N300PQ,JFK,RDU,1/31/2022 19:17,1/31/2022 19:20,18,-3,71,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,0,0,0,10,-1.72,-15,35.55,30.37,5000,3,1,0,1,3,0
1/31/2022,13,DL,5619,YX,5619,N235JQ,JFK,RDU,1/31/2022 13:30,1/31/2022 13:35,16,-5,81,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,50,6,0,10,-7.78,-12.78,67.33,30.32,18000,2,0,1,1,3,0
1/31/2022,18,DL,655,DL,655,N322NB,JFK,AUS,1/31/2022 18:59,1/31/2022 18:39,11,20,202,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,0,0,0,10,-2.22,-16.72,31.98,30.38,17000,2,0,1,1,3,0
1/31/2022,8,DL,659,DL,659,N322NB,JFK,AUS,1/31/2022 8:35,1/31/2022 8:30,42,5,210,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,10,4,0,10,-6.11,-13.89,54.12,30.24,12000,1,0,1,0,3,0
2/1/2022,17,AA,2772,AA,2772,N880NN,JFK,AUS,2/1/2022 17:26,2/1/2022 17:29,17,-3,217,1521,0,40.64,-73.77861,13,JFK,2011,Boeing,B738,Medium Range,Narrow-body,20,6,0,10,1.11,-6.11,58.56,30.57,25000,1,0,0,1,2,0
2/1/2022,7,AA,2813,AA,2813,N314PD,JFK,AUS,2/1/2022 7:56,2/1/2022 8:00,29,-4,209,1521,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,20,7,0,10,-6.72,-12.78,62.07,30.49,25000,1,0,0,1,1,0
2/1/2022,14,AA,4503,YX,4503,N128HQ,JFK,RDU,2/1/2022 14:22,2/1/2022 14:30,22,-8,69,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,40,9,0,10,-3.28,-9.39,62.65,30.58,16000,2,0,1,1,1,0
2/1/2022,16,AA,4540,YX,4540,N109HQ,JFK,RDU,2/1/2022 16:32,2/1/2022 16:45,21,-13,70,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,60,11,0,10,0,-7.22,58.27,30.58,25000,1,0,0,1,1,0
2/1/2022,12,AA,4628,YX,4628,N121HQ,JFK,RDU,2/1/2022 12:57,2/1/2022 13:00,21,-3,72,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,10,7,0,10,-5.61,-10.61,67.82,30.54,25000,1,0,0,1,1,0
2/1/2022,7,AA,4926,YX,4926,N117HQ,JFK,RDU,2/1/2022 7:25,2/1/2022 7:40,23,-15,70,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,20,7,0,10,-6.72,-12.78,62.07,30.49,25000,1,0,0,1,1,0
2/1/2022,19,B6,1185,B6,1185,N190JB,JFK,RDU,2/1/2022 19:36,2/1/2022 17:29,17,127,66,427,0,40.64,-73.77861,13,JFK,2005,Embraer,E190,Short Range,Narrow-body,0,0,0,10,2.78,-5.61,54.01,30.53,3400,3,1,0,1,3,0
2/1/2022,12,B6,285,B6,285,N316JB,JFK,RDU,2/1/2022 12:19,2/1/2022 12:20,15,-1,71,427,0,40.64,-73.77861,13,JFK,2009,Embraer,E190,Short Range,Narrow-body,10,7,0,10,-5.61,-10.61,67.82,30.54,25000,1,0,0,1,1,0
2/1/2022,14,B6,295,B6,295,N534JB,JFK,AUS,2/1/2022 14:13,2/1/2022 13:44,25,29,207,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A320,Medium Range,Narrow-body,40,9,0,10,-3.28,-9.39,62.65,30.58,16000,2,0,1,1,1,0
2/1/2022,20,B6,385,B6,385,N284JB,JFK,RDU,2/1/2022 20:46,2/1/2022 20:40,16,6,67,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E190,Short Range,Narrow-body,40,3,0,10,2.78,-5.61,54.01,30.52,3300,3,1,0,1,3,0
2/1/2022,5,B6,585,B6,585,N651JB,JFK,RDU,2/1/2022 5:54,2/1/2022 6:00,14,-6,71,427,0,40.64,-73.77861,13,JFK,2007,Airbus,A320,Medium Range,Narrow-body,30,6,0,10,-6.11,-12.22,61.95,30.48,25000,1,0,0,1,1,0
2/1/2022,20,B6,97,B6,97,N913JB,JFK,DEN,2/1/2022 20:00,2/1/2022 20:00,21,0,238,1626,0,40.64,-73.77861,13,JFK,2013,Airbus,A321,Medium Range,Narrow-body,40,3,0,10,2.78,-5.61,54.01,30.52,3300,3,1,0,1,3,0
2/1/2022,20,DL,1077,DL,1077,N816DN,JFK,DEN,2/1/2022 20:22,2/1/2022 19:59,34,23,234,1626,0,40.64,-73.77861,13,JFK,2014,Boeing,B739,Medium Range,Narrow-body,40,3,0,10,2.78,-5.61,54.01,30.52,3300,3,1,0,1,3,0
2/1/2022,7,DL,1170,DL,1170,N704X,JFK,DEN,2/1/2022 7:56,2/1/2022 7:59,27,-3,238,1626,0,40.64,-73.77861,13,JFK,1997,Boeing,B752,Medium Range,Narrow-body,20,7,0,10,-6.72,-12.78,62.07,30.49,25000,1,0,0,1,1,0
2/1/2022,13,DL,1175,DL,1175,N349NB,JFK,AUS,2/1/2022 13:01,2/1/2022 13:05,20,-4,207,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,10,6,0,10,-5,-10,67.96,30.57,16000,2,0,1,1,1,0
2/1/2022,16,DL,4829,9E,4829,N166PQ,JFK,RDU,2/1/2022 16:50,2/1/2022 16:55,11,-5,70,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,60,11,0,10,0,-7.22,58.27,30.58,25000,1,0,0,1,1,0
2/1/2022,8,DL,4873,9E,4873,N901XJ,JFK,RDU,2/1/2022 8:11,2/1/2022 8:15,15,-4,68,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,10,6,0,10,-6.11,-12.22,61.95,30.49,25000,1,0,0,1,1,0
2/1/2022,11,DL,5113,9E,5113,N166PQ,JFK,RDU,2/1/2022 11:24,2/1/2022 11:29,13,-5,70,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,30,8,0,10,-6.72,-11.11,70.95,30.52,25000,1,0,0,1,1,0
2/1/2022,19,DL,5247,9E,5247,N336PQ,JFK,RDU,2/1/2022 19:15,2/1/2022 19:20,15,-5,68,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,0,0,0,10,2.78,-5.61,54.01,30.53,3400,3,1,0,1,3,0
2/1/2022,13,DL,5619,YX,5619,N234JQ,JFK,RDU,2/1/2022 13:27,2/1/2022 13:35,18,-8,74,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,10,6,0,10,-5,-10,67.96,30.57,16000,2,0,1,1,1,0
2/1/2022,18,DL,655,DL,655,N342NB,JFK,AUS,2/1/2022 18:27,2/1/2022 18:39,15,-12,215,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,40,7,0,10,2.22,-6.11,54.08,30.54,4200,2,1,0,1,2,0
2/1/2022,8,DL,659,DL,659,N327NB,JFK,AUS,2/1/2022 8:25,2/1/2022 8:30,22,-5,203,1521,0,40.64,-73.77861,13,JFK,2001,Airbus,A319,Medium Range,Narrow-body,10,6,0,10,-6.11,-12.22,61.95,30.49,25000,1,0,0,1,1,0
2/2/2022,0,AA,2772,AA,2772,N958NN,JFK,AUS,2/2/2022 0:00,2/2/2022 17:29,0,0,0,1521,2,40.64,-73.77861,13,JFK,2014,Boeing,B738,Medium Range,Narrow-body,50,6,0,10,0.61,-4.39,69.17,30.54,3600,2,1,0,1,3,0
2/2/2022,7,AA,2813,AA,2813,N314PD,JFK,AUS,2/2/2022 7:54,2/2/2022 8:00,16,-6,237,1521,0,40.64,-73.77861,13,JFK,2017,Boeing,B738,Medium Range,Narrow-body,10,4,0,10,-1.72,-3.89,85.14,30.51,1500,2,1,0,1,3,0
2/2/2022,14,AA,4503,YX,4503,N110HQ,JFK,RDU,2/2/2022 14:25,2/2/2022 14:30,22,-5,69,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,40,4,0,10,1.72,0,88.33,30.48,1200,3,1,0,1,4,0
2/2/2022,16,AA,4540,YX,4540,N422YX,JFK,RDU,2/2/2022 16:42,2/2/2022 16:45,23,-3,74,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,110,4,0,10,5.61,2.78,81.98,30.47,2300,3,1,0,1,3,0
2/2/2022,12,AA,4628,YX,4628,N447YX,JFK,RDU,2/2/2022 12:52,2/2/2022 13:00,18,-8,73,427,0,40.64,-73.77861,13,JFK,2015,Embraer,E75L,Short Range,Narrow-body,20,4,0,10,-0.61,-1.72,92.18,30.48,1600,2,1,0,1,3,0
2/2/2022,7,AA,4926,YX,4926,N426YX,JFK,RDU,2/2/2022 7:46,2/2/2022 7:59,17,-13,70,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,10,4,0,10,-1.72,-3.89,85.14,30.51,1500,2,1,0,1,3,0
2/2/2022,17,B6,1185,B6,1185,N318JB,JFK,RDU,2/2/2022 17:28,2/2/2022 17:29,22,-1,68,427,0,40.64,-73.77861,13,JFK,2010,Embraer,E190,Short Range,Narrow-body,110,7,0,10,6.11,3.28,82.04,30.45,2600,3,1,0,1,3,0
2/2/2022,13,B6,285,B6,285,N228JB,JFK,RDU,2/2/2022 13:05,2/2/2022 12:20,17,45,69,427,0,40.64,-73.77861,13,JFK,2006,Embraer,E190,Short Range,Narrow-body,50,5,0,10,-1.11,-2.22,92.15,30.48,1600,3,1,0,1,3,0
2/2/2022,13,B6,295,B6,295,N562JB,JFK,AUS,2/2/2022 13:39,2/2/2022 13:44,13,-5,230,1521,0,40.64,-73.77861,13,JFK,2003,Airbus,A320,Medium Range,Narrow-body,50,5,0,10,-1.11,-2.22,92.15,30.48,1600,3,1,0,1,3,0
2/2/2022,0,B6,385,B6,385,N193JB,JFK,RDU,2/2/2022 0:13,2/2/2022 20:40,21,213,71,427,0,40.64,-73.77861,13,JFK,2005,Embraer,E190,Short Range,Narrow-body,50,6,0,10,0.61,-4.39,69.17,30.54,3600,2,1,0,1,3,0
2/2/2022,5,B6,585,B6,585,N794JB,JFK,RDU,2/2/2022 5:49,2/2/2022 6:00,29,-11,75,427,0,40.64,-73.77861,13,JFK,2011,Airbus,A320,Medium Range,Narrow-body,80,6,0,10,0,-3.89,75.07,30.51,3500,2,1,0,1,4,0
2/2/2022,20,B6,97,B6,97,N972JT,JFK,DEN,2/2/2022 20:03,2/2/2022 20:00,38,3,260,1626,0,40.64,-73.77861,13,JFK,2016,Airbus,A321,Medium Range,Narrow-body,120,4,0,10,6.72,3.89,82.12,30.41,1600,3,1,0,1,3,0
2/2/2022,19,DL,1077,DL,1077,N920DU,JFK,DEN,2/2/2022 19:59,2/2/2022 19:59,43,0,272,1626,0,40.64,-73.77861,13,JFK,2019,Boeing,B739,Medium Range,Narrow-body,130,7,0,10,6.72,3.89,82.12,30.4,2800,3,1,0,1,3,0
2/2/2022,8,DL,1170,DL,1170,N722TW,JFK,DEN,2/2/2022 8:04,2/2/2022 8:05,26,-1,241,1626,0,40.64,-73.77861,13,JFK,1999,Boeing,B752,Medium Range,Narrow-body,70,4,0,10,-1.11,-3.89,81.4,30.49,1700,2,1,0,1,3,0
2/2/2022,12,DL,1175,DL,1175,N342NB,JFK,AUS,2/2/2022 12:55,2/2/2022 13:05,11,-10,235,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,20,4,0,10,-0.61,-1.72,92.18,30.48,1600,2,1,0,1,3,0
2/2/2022,16,DL,4829,9E,4829,N582CA,JFK,RDU,2/2/2022 16:45,2/2/2022 16:55,13,-10,71,427,0,40.64,-73.77861,13,JFK,2008,Bombardier,CRJ9,Short Range,Narrow-body,110,4,0,10,5.61,2.78,81.98,30.47,2300,3,1,0,1,3,0
2/2/2022,8,DL,4873,9E,4873,N315PQ,JFK,RDU,2/2/2022 8:11,2/2/2022 8:15,29,-4,74,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,70,4,0,10,-1.11,-3.89,81.4,30.49,1700,2,1,0,1,3,0
2/2/2022,11,DL,5113,9E,5113,N298PQ,JFK,RDU,2/2/2022 11:37,2/2/2022 11:42,14,-5,72,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,30,5,0,10,-1.11,-2.78,88.44,30.48,1900,2,1,0,1,4,0
2/2/2022,19,DL,5247,9E,5247,N331PQ,JFK,RDU,2/2/2022 19:16,2/2/2022 19:20,36,-4,71,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,130,7,0,10,6.72,3.89,82.12,30.4,2800,3,1,0,1,3,0
2/2/2022,13,DL,5619,YX,5619,N228JQ,JFK,RDU,2/2/2022 13:26,2/2/2022 13:35,22,-9,70,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,50,5,0,10,-1.11,-2.22,92.15,30.48,1600,3,1,0,1,3,0
2/2/2022,19,DL,655,DL,655,N349NB,JFK,AUS,2/2/2022 19:13,2/2/2022 18:39,29,34,232,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,130,7,0,10,6.72,3.89,82.12,30.4,2800,3,1,0,1,3,0
2/2/2022,8,DL,659,DL,659,N349NB,JFK,AUS,2/2/2022 8:23,2/2/2022 8:30,23,-7,220,1521,0,40.64,-73.77861,13,JFK,2002,Airbus,A319,Medium Range,Narrow-body,70,4,0,10,-1.11,-3.89,81.4,30.49,1700,2,1,0,1,3,0
2/3/2022,17,AA,2772,AA,2772,N981NN,JFK,AUS,2/3/2022 17:38,2/3/2022 17:29,16,9,236,1521,0,40.64,-73.77861,13,JFK,2015,Boeing,B738,Medium Range,Narrow-body,190,4,0,0.75,6.11,6.11,100,30.25,400,3,1,0,0,4,1
2/3/2022,0,AA,2813,AA,2813,N899NN,JFK,AUS,2/3/2022 0:00,2/3/2022 8:25,0,0,0,1521,2,40.64,-73.77861,13,JFK,2012,Boeing,B738,Medium Range,Narrow-body,90,5,0,0.5,3.28,3.28,100,30.37,300,1,1,0,0,4,1
2/3/2022,14,AA,4503,YX,4503,N132HQ,JFK,RDU,2/3/2022 14:24,2/3/2022 14:30,13,-6,72,427,0,40.64,-73.77861,13,JFK,2008,Embraer,E75L,Short Range,Narrow-body,180,3,0,1,5,5,100,30.32,0,4,1,0,0,4,1
2/3/2022,0,AA,4533,YX,4533,N420YX,JFK,RDU,2/3/2022 0:15,2/3/2022 21:40,20,155,76,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,90,5,0,0.5,3.28,3.28,100,30.37,300,1,1,0,0,4,1
2/3/2022,16,AA,4540,YX,4540,N440YX,JFK,RDU,2/3/2022 16:36,2/3/2022 16:45,27,-9,77,427,0,40.64,-73.77861,13,JFK,2014,Embraer,E75L,Short Range,Narrow-body,170,3,0,2,5.61,5.61,100,30.3,400,2,1,0,0,4,1
2/3/2022,16,AA,4628,YX,4628,N102HQ,JFK,RDU,2/3/2022 16:33,2/3/2022 13:00,26,213,75,427,0,40.64,-73.77861,13,JFK,2007,Embraer,E75L,Short Range,Narrow-body,170,3,0,2,5.61,5.61,100,30.3,400,2,1,0,0,4,1
2/3/2022,9,AA,4926,YX,4926,N409YX,JFK,RDU,2/3/2022 9:54,2/3/2022 7:59,21,115,76,427,0,40.64,-73.77861,13,JFK,2013,Embraer,E75L,Short Range,Narrow-body,0,0,0,0.12,2.78,2.78,100,30.29,200,1,1,0,0,0,1
2/3/2022,18,B6,1185,B6,1185,N505JB,JFK,RDU,2/3/2022 18:51,2/3/2022 17:29,19,82,69,427,0,40.64,-73.77861,13,JFK,2000,Airbus,A320,Medium Range,Narrow-body,160,8,0,0.25,6.11,5.61,96.6,30.23,300,1,1,0,0,0,1
2/3/2022,0,B6,1295,B6,1295,N648JB,JFK,AUS,2/3/2022 0:00,2/3/2022 20:40,0,0,0,1521,2,40.64,-73.77861,13,JFK,2006,Airbus,A320,Medium Range,Narrow-body,90,5,0,0.5,3.28,3.28,100,30.37,300,1,1,0,0,4,1
2/3/2022,12,B6,285,B6,285,N183JB,JFK,RDU,2/3/2022 12:18,2/3/2022 12:20,19,-2,72,427,0,40.64,-73.77861,13,JFK,2005,Embraer,E190,Short Range,Narrow-body,250,3,0,1,3.89,3.89,100,30.31,200,3,1,0,0,4,1
2/3/2022,13,B6,295,B6,295,N796JB,JFK,AUS,2/3/2022 13:58,2/3/2022 13:44,16,14,237,1521,0,40.64,-73.77861,13,JFK,2012,Airbus,A320,Medium Range,Narrow-body,210,3,0,1.5,4.39,3.89,96.55,30.31,0,3,1,0,0,4,1
2/3/2022,20,B6,385,B6,385,N317JB,JFK,RDU,2/3/2022 20:42,2/3/2022 20:40,24,2,73,427,0,40.64,-73.77861,13,JFK,2010,Embraer,E190,Short Range,Narrow-body,120,6,0,3,6.72,6.11,95.88,30.19,400,2,1,0,0,4,1
2/3/2022,5,B6,585,B6,585,N595JB,JFK,RDU,2/3/2022 5:59,2/3/2022 6:00,16,-1,73,427,0,40.64,-73.77861,13,JFK,2004,Airbus,A320,Medium Range,Narrow-body,0,0,0,0.12,3.89,3.89,100,30.32,300,1,1,0,0,4,1
2/3/2022,20,B6,97,B6,97,N994JL,JFK,DEN,2/3/2022 20:08,2/3/2022 20:00,35,8,236,1626,0,40.64,-73.77861,13,JFK,2018,Airbus,A321,Medium Range,Narrow-body,120,6,0,3,6.72,6.11,95.88,30.19,400,2,1,0,0,4,1
2/3/2022,20,DL,1077,DL,1077,N890DN,JFK,DEN,2/3/2022 20:43,2/3/2022 19:59,25,44,233,1626,0,40.64,-73.77861,13,JFK,2018,Boeing,B739,Medium Range,Narrow-body,120,6,0,3,6.72,6.11,95.88,30.19,400,2,1,0,0,4,1
2/3/2022,8,DL,1170,DL,1170,N727TW,JFK,DEN,2/3/2022 8:03,2/3/2022 8:05,22,-2,252,1626,0,40.64,-73.77861,13,JFK,1999,Boeing,B752,Medium Range,Narrow-body,0,0,0,0.12,3.89,3.89,100,30.3,300,1,1,0,0,4,1
2/3/2022,0,DL,1175,DL,1175,N360NB,JFK,AUS,2/3/2022 0:00,2/3/2022 13:05,0,0,0,1521,2,40.64,-73.77861,13,JFK,2003,Airbus,A319,Medium Range,Narrow-body,90,5,0,0.5,3.28,3.28,100,30.37,300,1,1,0,0,4,1
2/3/2022,16,DL,4829,9E,4829,N293PQ,JFK,RDU,2/3/2022 16:45,2/3/2022 16:55,23,-10,75,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,170,3,0,2,5.61,5.61,100,30.3,400,2,1,0,0,4,1
2/3/2022,8,DL,4873,9E,4873,N300PQ,JFK,RDU,2/3/2022 8:10,2/3/2022 8:15,29,-5,71,427,0,40.64,-73.77861,13,JFK,2013,Bombardier,CRJ9,Short Range,Narrow-body,0,0,0,0.12,3.89,3.89,100,30.3,300,1,1,0,0,4,1
2/3/2022,11,DL,5113,9E,5113,N146PQ,JFK,RDU,2/3/2022 11:37,2/3/2022 11:42,40,-5,70,427,0,40.64,-73.77861,13,JFK,2007,Bombardier,CRJ9,Short Range,Narrow-body,220,4,0,0.12,3.28,2.78,96.52,30.3,200,3,1,0,0,4,1
2/3/2022,20,DL,5247,9E,5247,N337PQ,JFK,RDU,2/3/2022 20:40,2/3/2022 19:20,23,80,73,427,0,40.64,-73.77861,13,JFK,2014,Bombardier,CRJ9,Short Range,Narrow-body,120,6,0,3,6.72,6.11,95.88,30.19,400,2,1,0,0,4,1
