FL_DATE,DEP_HOUR,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,SCHED_DEP_DATE,SCHED_DEP_TIME,ACTUAL_DEP_DATE,ACTUAL_DEP_TIME,TAXI_OUT,DEP_DELAY,AIR_TIME,CANCELLED,YEAR OF MANUFACTURE,MANUFACTURER,ICAO TYPE,ACTIVE_WEATHER
44586,17,AA,2772,N940NN,JFK,AUS,1/25/2022,5:23:00 PM,1/25/2022,5:29:00 PM,23,-6,238,0,2013,Boeing,B738,0
44586,7,AA,2813,N922NN,JFK,AUS,1/25/2022,7:51:00 AM,1/25/2022,8:00:00 AM,17,-9,244,0,2013,Boeing,B738,0
44586,14,YX,4503,N436YX,JFK,RDU,1/25/2022,2:20:00 PM,1/25/2022,2:30:00 PM,23,-10,80,0,2014,Embraer,E75L,0
44586,16,YX,4540,N412YX,JFK,RDU,1/25/2022,4:38:00 PM,1/25/2022,4:45:00 PM,22,-7,78,0,2013,Embraer,E75L,0
44586,12,YX,4628,N105HQ,JFK,RDU,1/25/2022,12:50:00 PM,1/25/2022,1:00:00 PM,26,-10,78,0,2007,Embraer,E75L,0
44586,7,YX,4926,N138HQ,JFK,RDU,1/25/2022,7:52:00 AM,1/25/2022,7:40:00 AM,21,12,77,0,2008,Embraer,E75L,0
44586,17,B6,1185,N179JB,JFK,RDU,1/25/2022,5:27:00 PM,1/25/2022,5:29:00 PM,42,-2,79,0,2005,Embraer,E190,0
44586,12,B6,285,N316JB,JFK,RDU,1/25/2022,12:10:00 PM,1/25/2022,12:20:00 PM,11,-10,75,0,2009,Embraer,E190,0
44586,13,B6,295,N766JB,JFK,AUS,1/25/2022,1:36:00 PM,1/25/2022,1:44:00 PM,11,-8,240,0,2008,Airbus,A320,0
44586,20,B6,385,N316JB,JFK,RDU,1/25/2022,8:38:00 PM,1/25/2022,8:40:00 PM,17,-2,77,0,2009,Embraer,E190,0
44586,5,B6,585,N504JB,JFK,RDU,1/25/2022,5:52:00 AM,1/25/2022,6:00:00 AM,12,-8,77,0,1999,Airbus,A320,0
44586,20,B6,97,N903JB,JFK,DEN,1/25/2022,8:05:00 PM,1/25/2022,8:00:00 PM,22,5,233,0,2013,Airbus,A321,0
44586,19,DL,1077,N906DN,JFK,DEN,1/25/2022,7:48:00 PM,1/25/2022,7:59:00 PM,29,-11,229,0,2018,Boeing,B739,0
44586,8,DL,1170,N721TW,JFK,DEN,1/25/2022,8:03:00 AM,1/25/2022,7:59:00 AM,42,4,251,0,1999,Boeing,B752,0
44586,12,DL,1175,N322NB,JFK,AUS,1/25/2022,12:53:00 PM,1/25/2022,1:05:00 PM,15,-12,256,0,2001,Airbus,A319,0
44586,17,9E,4829,N200PQ,JFK,RDU,1/25/2022,5:07:00 PM,1/25/2022,4:55:00 PM,20,12,74,0,2008,Bombardier,CRJ9,0
44586,8,9E,4873,N398CA,JFK,RDU,1/25/2022,8:05:00 AM,1/25/2022,8:15:00 AM,19,-10,77,0,2003,Bombardier,CRJ7,0
44586,11,9E,5113,N200PQ,JFK,RDU,1/25/2022,11:19:00 AM,1/25/2022,11:29:00 AM,14,-10,82,0,2008,Bombardier,CRJ9,0
44586,19,9E,5247,N695CA,JFK,RDU,1/25/2022,7:19:00 PM,1/25/2022,7:20:00 PM,15,-1,77,0,2006,Bombardier,CRJ9,0
44586,13,YX,5619,N211JQ,JFK,RDU,1/25/2022,1:31:00 PM,1/25/2022,1:35:00 PM,11,-4,78,0,2008,Embraer,E75L,0
44586,18,DL,655,N365NB,JFK,AUS,1/25/2022,6:31:00 PM,1/25/2022,6:39:00 PM,41,-8,243,0,2003,Airbus,A319,0
44586,8,DL,659,N365NB,JFK,AUS,1/25/2022,8:22:00 AM,1/25/2022,8:30:00 AM,14,-8,240,0,2003,Airbus,A319,0
44587,17,AA,2772,N355PU,JFK,AUS,1/26/2022,5:25:00 PM,1/26/2022,5:29:00 PM,25,-4,234,0,2017,Boeing,B738,0
44587,7,AA,2813,N906NN,JFK,AUS,1/26/2022,7:53:00 AM,1/26/2022,8:00:00 AM,14,-7,244,0,2012,Boeing,B738,0
44587,14,YX,4503,N118HQ,JFK,RDU,1/26/2022,2:21:00 PM,1/26/2022,2:30:00 PM,21,-9,86,0,2007,Embraer,E75L,0
44587,16,YX,4540,N131HQ,JFK,RDU,1/26/2022,4:43:00 PM,1/26/2022,4:45:00 PM,17,-2,87,0,2008,Embraer,E75L,0
44587,12,YX,4628,N115HQ,JFK,RDU,1/26/2022,12:51:00 PM,1/26/2022,1:00:00 PM,15,-9,83,0,2007,Embraer,E75L,0
44587,7,YX,4926,N416YX,JFK,RDU,1/26/2022,7:53:00 AM,1/26/2022,7:59:00 AM,23,-6,88,0,2013,Embraer,E75L,0
44587,17,B6,1185,N337JB,JFK,RDU,1/26/2022,5:24:00 PM,1/26/2022,5:29:00 PM,11,-5,81,0,2011,Embraer,E190,0
44587,12,B6,285,N375JB,JFK,RDU,1/26/2022,12:49:00 PM,1/26/2022,12:20:00 PM,15,29,82,0,2013,Embraer,E190,0
44587,13,B6,295,N796JB,JFK,AUS,1/26/2022,1:35:00 PM,1/26/2022,1:44:00 PM,23,-9,234,0,2012,Airbus,A320,0
44587,20,B6,385,N351JB,JFK,RDU,1/26/2022,8:34:00 PM,1/26/2022,8:40:00 PM,14,-6,77,0,2012,Embraer,E190,0
44587,5,B6,585,N712JB,JFK,RDU,1/26/2022,5:53:00 AM,1/26/2022,6:00:00 AM,16,-7,85,0,2008,Airbus,A320,0
44587,19,B6,97,N997JL,JFK,DEN,1/26/2022,7:52:00 PM,1/26/2022,8:00:00 PM,26,-8,227,0,2018,Airbus,A321,0
44587,19,DL,1077,N913DU,JFK,DEN,1/26/2022,7:58:00 PM,1/26/2022,7:59:00 PM,30,-1,231,0,2018,Boeing,B739,0
44587,8,DL,1170,N723TW,JFK,DEN,1/26/2022,8:02:00 AM,1/26/2022,8:05:00 AM,13,-3,233,0,2000,Boeing,B752,0
44587,12,DL,1175,N365NB,JFK,AUS,1/26/2022,12:59:00 PM,1/26/2022,1:05:00 PM,12,-6,241,0,2003,Airbus,A319,0
44587,16,9E,4829,N307PQ,JFK,RDU,1/26/2022,4:46:00 PM,1/26/2022,4:55:00 PM,17,-9,86,0,2014,Bombardier,CRJ9,0
44587,8,9E,4873,N906XJ,JFK,RDU,1/26/2022,8:10:00 AM,1/26/2022,8:15:00 AM,23,-5,85,0,2007,Bombardier,CRJ9,0
44587,11,9E,5113,N307PQ,JFK,RDU,1/26/2022,11:37:00 AM,1/26/2022,11:42:00 AM,20,-5,84,0,2014,Bombardier,CRJ9,0
44587,19,9E,5247,N147PQ,JFK,RDU,1/26/2022,7:17:00 PM,1/26/2022,7:20:00 PM,19,-3,76,0,2007,Bombardier,CRJ9,0
44587,13,YX,5619,N204JQ,JFK,RDU,1/26/2022,1:30:00 PM,1/26/2022,1:35:00 PM,14,-5,91,0,2008,Embraer,E75L,0
44587,18,DL,655,N322NB,JFK,AUS,1/26/2022,6:30:00 PM,1/26/2022,6:39:00 PM,25,-9,231,0,2001,Airbus,A319,0
44587,8,DL,659,N322NB,JFK,AUS,1/26/2022,8:25:00 AM,1/26/2022,8:30:00 AM,13,-5,242,0,2001,Airbus,A319,0
44588,17,AA,2772,N852NN,JFK,AUS,1/27/2022,5:23:00 PM,1/27/2022,5:29:00 PM,14,-6,236,0,2010,Boeing,B738,0
44588,7,AA,2813,N997NN,JFK,AUS,1/27/2022,7:51:00 AM,1/27/2022,8:00:00 AM,20,-9,228,0,2016,Boeing,B738,0
44588,14,YX,4503,N126HQ,JFK,RDU,1/27/2022,2:22:00 PM,1/27/2022,2:30:00 PM,15,-8,70,0,2008,Embraer,E75L,0
44588,21,YX,4533,N105HQ,JFK,RDU,1/27/2022,9:34:00 PM,1/27/2022,9:40:00 PM,20,-6,72,0,2007,Embraer,E75L,0
44588,16,YX,4540,N109HQ,JFK,RDU,1/27/2022,4:42:00 PM,1/27/2022,4:45:00 PM,20,-3,73,0,2007,Embraer,E75L,0
44588,12,YX,4628,N137HQ,JFK,RDU,1/27/2022,12:47:00 PM,1/27/2022,1:00:00 PM,15,-13,68,0,2008,Embraer,E75L,0
44588,7,YX,4926,N132HQ,JFK,RDU,1/27/2022,7:50:00 AM,1/27/2022,7:59:00 AM,17,-9,69,0,2008,Embraer,E75L,0
44588,17,B6,1185,N193JB,JFK,RDU,1/27/2022,5:25:00 PM,1/27/2022,5:29:00 PM,29,-4,70,0,2005,Embraer,E190,0
44588,20,B6,1295,N636JB,JFK,AUS,1/27/2022,8:40:00 PM,1/27/2022,8:40:00 PM,16,0,239,0,2006,Airbus,A320,0
44588,12,B6,285,N274JB,JFK,RDU,1/27/2022,12:12:00 PM,1/27/2022,12:20:00 PM,26,-8,70,0,2007,Embraer,E190,0
44588,13,B6,295,N746JB,JFK,AUS,1/27/2022,1:43:00 PM,1/27/2022,1:44:00 PM,18,-1,237,0,2008,Airbus,A320,0
44588,20,B6,385,N306JB,JFK,RDU,1/27/2022,8:37:00 PM,1/27/2022,8:40:00 PM,18,-3,71,0,2009,Embraer,E190,0
44588,5,B6,585,N663JB,JFK,RDU,1/27/2022,5:48:00 AM,1/27/2022,6:00:00 AM,16,-12,70,0,2007,Airbus,A320,0
44588,20,B6,97,N966JT,JFK,DEN,1/27/2022,8:10:00 PM,1/27/2022,8:00:00 PM,23,10,228,0,2016,Airbus,A321,0
44588,21,DL,1077,N884DN,JFK,DEN,1/27/2022,9:04:00 PM,1/27/2022,7:59:00 PM,24,65,224,0,2017,Boeing,B739,0
44588,8,DL,1170,N718TW,JFK,DEN,1/27/2022,8:02:00 AM,1/27/2022,8:05:00 AM,16,-3,243,0,1999,Boeing,B752,0
44588,12,DL,1175,N336NB,JFK,AUS,1/27/2022,12:57:00 PM,1/27/2022,1:05:00 PM,18,-8,234,0,2002,Airbus,A319,0
44588,16,9E,4829,N337PQ,JFK,RDU,1/27/2022,4:45:00 PM,1/27/2022,4:55:00 PM,29,-10,72,0,2014,Bombardier,CRJ9,0
44588,8,9E,4873,N299PQ,JFK,RDU,1/27/2022,8:21:00 AM,1/27/2022,8:15:00 AM,23,6,67,0,2013,Bombardier,CRJ9,0
44588,11,9E,5113,N337PQ,JFK,RDU,1/27/2022,11:34:00 AM,1/27/2022,11:42:00 AM,34,-8,70,0,2014,Bombardier,CRJ9,0
44588,19,9E,5247,N301PQ,JFK,RDU,1/27/2022,7:14:00 PM,1/27/2022,7:20:00 PM,15,-6,70,0,2013,Bombardier,CRJ9,0
44588,13,YX,5619,N218JQ,JFK,RDU,1/27/2022,1:28:00 PM,1/27/2022,1:35:00 PM,13,-7,72,0,2007,Embraer,E75L,0
44588,19,DL,655,N365NB,JFK,AUS,1/27/2022,7:04:00 PM,1/27/2022,6:39:00 PM,18,25,233,0,2003,Airbus,A319,0
44588,8,DL,659,N365NB,JFK,AUS,1/27/2022,8:25:00 AM,1/27/2022,8:30:00 AM,26,-5,225,0,2003,Airbus,A319,0
44589,17,AA,2772,N880NN,JFK,AUS,1/28/2022,5:26:00 PM,1/28/2022,5:29:00 PM,24,-3,217,0,2011,Boeing,B738,1
44589,8,AA,2813,N352PS,JFK,AUS,1/28/2022,8:07:00 AM,1/28/2022,8:00:00 AM,42,7,230,0,2017,Boeing,B738,0
44589,14,YX,4503,N450YX,JFK,RDU,1/28/2022,2:44:00 PM,1/28/2022,2:30:00 PM,36,14,82,0,2021,Embraer,E75L,1
44589,16,YX,4540,N429YX,JFK,RDU,1/28/2022,4:35:00 PM,1/28/2022,4:45:00 PM,41,-10,83,0,2014,Embraer,E75L,1
44589,12,YX,4628,N452YX,JFK,RDU,1/28/2022,12:50:00 PM,1/28/2022,1:00:00 PM,48,-10,81,0,2021,Embraer,E75L,0
44589,7,YX,4926,N433YX,JFK,RDU,1/28/2022,7:30:00 AM,1/28/2022,7:40:00 AM,30,-10,79,0,2014,Embraer,E75L,0
44589,18,B6,1185,N307JB,JFK,RDU,1/28/2022,6:28:00 PM,1/28/2022,5:29:00 PM,16,59,85,0,2009,Embraer,E190,1
44589,20,B6,1295,N805JB,JFK,AUS,1/28/2022,8:33:00 PM,1/28/2022,8:40:00 PM,93,-7,207,0,2012,Airbus,A320,1
44589,12,B6,285,N329JB,JFK,RDU,1/28/2022,12:43:00 PM,1/28/2022,12:20:00 PM,37,23,79,0,2011,Embraer,E190,0
44589,14,B6,295,N580JB,JFK,AUS,1/28/2022,2:10:00 PM,1/28/2022,1:44:00 PM,45,26,216,0,2003,Airbus,A320,1
44589,20,B6,385,N190JB,JFK,RDU,1/28/2022,8:49:00 PM,1/28/2022,8:40:00 PM,66,9,92,0,2005,Embraer,E190,1
44589,5,B6,585,N599JB,JFK,RDU,1/28/2022,5:56:00 AM,1/28/2022,6:00:00 AM,13,-4,76,0,2004,Airbus,A320,0
44589,21,B6,97,N956JT,JFK,DEN,1/28/2022,9:25:00 PM,1/28/2022,8:00:00 PM,80,85,217,0,2015,Airbus,A321,1
44589,21,DL,1077,N913DU,JFK,DEN,1/28/2022,9:56:00 PM,1/28/2022,7:59:00 PM,52,117,211,0,2018,Boeing,B739,1
44589,8,DL,1170,N723TW,JFK,DEN,1/28/2022,8:03:00 AM,1/28/2022,8:05:00 AM,98,-2,224,0,2000,Boeing,B752,0
44589,12,DL,1175,N365NB,JFK,AUS,1/28/2022,12:56:00 PM,1/28/2022,1:05:00 PM,49,-9,220,0,2003,Airbus,A319,0
44589,18,9E,4829,N182GJ,JFK,RDU,1/28/2022,6:23:00 PM,1/28/2022,4:55:00 PM,16,88,88,0,2008,Bombardier,CRJ9,1
44589,8,9E,4873,N309PQ,JFK,RDU,1/28/2022,8:13:00 AM,1/28/2022,8:15:00 AM,93,-2,73,0,2014,Bombardier,CRJ9,0
44589,12,9E,5113,N182GJ,JFK,RDU,1/28/2022,12:43:00 PM,1/28/2022,11:42:00 AM,35,61,76,0,2008,Bombardier,CRJ9,0
44589,0,9E,5247,N901XJ,JFK,RDU,1/28/2022,12:00:00 AM,1/28/2022,7:20:00 PM,0,0,0,2,2007,Bombardier,CRJ9,0
44589,0,YX,5619,N209JQ,JFK,RDU,1/28/2022,12:00:00 AM,1/28/2022,1:35:00 PM,0,0,0,2,2008,Embraer,E75L,0
44589,0,DL,655,N336NB,JFK,AUS,1/28/2022,12:00:00 AM,1/28/2022,6:39:00 PM,0,0,0,2,2002,Airbus,A319,0
44589,10,DL,659,N336NB,JFK,AUS,1/28/2022,10:12:00 AM,1/28/2022,8:30:00 AM,121,102,216,0,2002,Airbus,A319,0
44590,0,AA,2772,N969NN,JFK,AUS,1/29/2022,12:00:00 AM,1/29/2022,5:29:00 PM,0,0,0,2,2015,Boeing,B738,0
44590,0,AA,2813,N994NN,JFK,AUS,1/29/2022,12:00:00 AM,1/29/2022,7:59:00 AM,0,0,0,2,2016,Boeing,B738,0
44590,18,B6,1185,N216JB,JFK,RDU,1/29/2022,6:40:00 PM,1/29/2022,5:29:00 PM,56,71,65,0,2006,Embraer,E190,2
44590,0,B6,285,N183JB,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,12:20:00 PM,0,0,0,2,2005,Embraer,E190,0
44590,0,B6,295,N807JB,JFK,AUS,1/29/2022,12:00:00 AM,1/29/2022,1:44:00 PM,0,0,0,2,2012,Airbus,A320,0
44590,0,B6,385,N354JB,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,8:40:00 PM,0,0,0,2,2013,Embraer,E190,0
44590,0,B6,585,N779JB,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,6:00:00 AM,0,0,0,2,2009,Airbus,A320,0
44590,0,B6,795,N794JB,JFK,AUS,1/29/2022,12:00:00 AM,1/29/2022,6:59:00 AM,0,0,0,2,2011,Airbus,A320,0
44590,1,B6,97,N999JQ,JFK,DEN,1/29/2022,1:21:00 AM,1/29/2022,8:00:00 PM,16,321,222,0,2018,Airbus,A321,1
44590,0,DL,1077,N893DN,JFK,DEN,1/29/2022,12:00:00 AM,1/29/2022,7:59:00 PM,0,0,0,2,2018,Boeing,B739,0
44590,0,DL,1170,N704X,JFK,DEN,1/29/2022,12:00:00 AM,1/29/2022,7:59:00 AM,0,0,0,2,1997,Boeing,B752,0
44590,0,9E,4829,N307PQ,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,4:55:00 PM,0,0,0,2,2014,Bombardier,CRJ9,0
44590,0,9E,4873,N335PQ,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,8:15:00 AM,0,0,0,2,2014,Bombardier,CRJ9,0
44590,0,9E,5113,N320PQ,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,11:00:00 AM,0,0,0,2,2014,Bombardier,CRJ9,0
44590,0,9E,5247,N182GJ,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,7:30:00 PM,0,0,0,2,2008,Bombardier,CRJ9,0
44590,0,9E,5447,N182GJ,JFK,RDU,1/29/2022,12:00:00 AM,1/29/2022,1:35:00 PM,0,0,0,2,2008,Bombardier,CRJ9,0
44590,0,DL,655,N365NB,JFK,AUS,1/29/2022,12:00:00 AM,1/29/2022,6:39:00 PM,0,0,0,2,2003,Airbus,A319,0
44590,0,DL,659,N365NB,JFK,AUS,1/29/2022,12:00:00 AM,1/29/2022,8:30:00 AM,0,0,0,2,2003,Airbus,A319,0
44591,0,AA,2772,N994NN,JFK,AUS,1/30/2022,12:00:00 AM,1/30/2022,5:29:00 PM,0,0,0,2,2016,Boeing,B738,0
44591,0,AA,2813,N344PP,JFK,AUS,1/30/2022,12:00:00 AM,1/30/2022,8:00:00 AM,0,0,0,2,2017,Boeing,B738,0
44591,14,YX,4503,N408YX,JFK,RDU,1/30/2022,2:21:00 PM,1/30/2022,2:30:00 PM,36,-9,73,0,2013,Embraer,E75L,0
44591,21,YX,4533,N410YX,JFK,RDU,1/30/2022,9:38:00 PM,1/30/2022,9:40:00 PM,23,-2,72,0,2013,Embraer,E75L,0
44591,16,YX,4540,N403YX,JFK,RDU,1/30/2022,4:43:00 PM,1/30/2022,4:45:00 PM,18,-2,76,0,2013,Embraer,E75L,0
44591,13,YX,4628,N114HQ,JFK,RDU,1/30/2022,1:07:00 PM,1/30/2022,1:00:00 PM,20,7,71,0,2007,Embraer,E75L,0
44591,0,B6,1185,N328JB,JFK,RDU,1/30/2022,12:55:00 AM,1/30/2022,5:29:00 PM,18,446,68,0,2011,Embraer,E190,0
44591,23,B6,1295,N834JB,JFK,AUS,1/30/2022,11:49:00 PM,1/30/2022,8:40:00 PM,25,189,202,0,2013,Airbus,A320,0
44591,14,B6,285,N216JB,JFK,RDU,1/30/2022,2:48:00 PM,1/30/2022,12:20:00 PM,20,148,70,0,2006,Embraer,E190,0
44591,17,B6,295,N657JB,JFK,AUS,1/30/2022,5:35:00 PM,1/30/2022,1:44:00 PM,40,231,203,0,2007,Airbus,A320,0
44591,0,B6,385,N266JB,JFK,RDU,1/30/2022,12:00:00 AM,1/30/2022,8:40:00 PM,0,0,0,2,2007,Embraer,E190,0
44591,7,B6,585,N729JB,JFK,RDU,1/30/2022,7:06:00 AM,1/30/2022,5:59:00 AM,15,67,69,0,2008,Airbus,A320,0
44591,1,B6,97,N907JB,JFK,DEN,1/30/2022,1:01:00 AM,1/30/2022,8:00:00 PM,15,301,213,0,2013,Airbus,A321,0
44591,0,DL,1077,N821DN,JFK,DEN,1/30/2022,12:00:00 AM,1/30/2022,7:59:00 PM,0,0,0,2,2014,Boeing,B739,0
44591,0,DL,1170,N721TW,JFK,DEN,1/30/2022,12:00:00 AM,1/30/2022,7:59:00 AM,0,0,0,2,1999,Boeing,B752,0
44591,0,DL,1175,N365NB,JFK,AUS,1/30/2022,12:00:00 AM,1/30/2022,1:05:00 PM,0,0,0,2,2003,Airbus,A319,0
44591,0,9E,4829,N182GJ,JFK,RDU,1/30/2022,12:00:00 AM,1/30/2022,4:55:00 PM,0,0,0,2,2008,Bombardier,CRJ9,0
44591,0,9E,4873,N337PQ,JFK,RDU,1/30/2022,12:00:00 AM,1/30/2022,8:15:00 AM,0,0,0,2,2014,Bombardier,CRJ9,0
44591,0,9E,5113,N371CA,JFK,RDU,1/30/2022,12:00:00 AM,1/30/2022,11:42:00 AM,0,0,0,2,2003,Bombardier,CRJ7,0
44591,0,9E,5247,N182GJ,JFK,RDU,1/30/2022,12:00:00 AM,1/30/2022,7:20:00 PM,0,0,0,2,2008,Bombardier,CRJ9,0
44591,0,YX,5619,N209JQ,JFK,RDU,1/30/2022,12:00:00 AM,1/30/2022,1:35:00 PM,0,0,0,2,2008,Embraer,E75L,0
44591,0,DL,655,N318NB,JFK,AUS,1/30/2022,12:00:00 AM,1/30/2022,6:39:00 PM,0,0,0,2,2000,Airbus,A319,0
44591,0,DL,659,N318NB,JFK,AUS,1/30/2022,12:00:00 AM,1/30/2022,8:30:00 AM,0,0,0,2,2000,Airbus,A319,0
44592,17,AA,2772,N909NN,JFK,AUS,1/31/2022,5:30:00 PM,1/31/2022,5:29:00 PM,19,1,201,0,2012,Boeing,B738,0
44592,8,AA,2813,N971NN,JFK,AUS,1/31/2022,8:06:00 AM,1/31/2022,8:00:00 AM,27,6,210,0,2015,Boeing,B738,0
44592,14,YX,4503,N436YX,JFK,RDU,1/31/2022,2:19:00 PM,1/31/2022,2:30:00 PM,18,-11,71,0,2014,Embraer,E75L,0
44592,21,YX,4533,N426YX,JFK,RDU,1/31/2022,9:31:00 PM,1/31/2022,9:40:00 PM,29,-9,71,0,2014,Embraer,E75L,0
44592,16,YX,4540,N418YX,JFK,RDU,1/31/2022,4:37:00 PM,1/31/2022,4:45:00 PM,26,-8,72,0,2013,Embraer,E75L,0
44592,12,YX,4628,N124HQ,JFK,RDU,1/31/2022,12:46:00 PM,1/31/2022,1:00:00 PM,24,-14,85,0,2007,Embraer,E75L,0
44592,7,YX,4926,N413YX,JFK,RDU,1/31/2022,7:53:00 AM,1/31/2022,7:40:00 AM,47,13,77,0,2013,Embraer,E75L,0
44592,18,B6,1185,N317JB,JFK,RDU,1/31/2022,6:07:00 PM,1/31/2022,5:29:00 PM,27,38,68,0,2010,Embraer,E190,0
44592,14,B6,285,N329JB,JFK,RDU,1/31/2022,2:55:00 PM,1/31/2022,12:20:00 PM,20,155,71,0,2011,Embraer,E190,0
44592,15,B6,295,N510JB,JFK,AUS,1/31/2022,3:17:00 PM,1/31/2022,1:44:00 PM,20,93,210,0,2000,Airbus,A320,0
44592,0,B6,385,N258JB,JFK,RDU,1/31/2022,12:00:00 AM,1/31/2022,8:40:00 PM,0,0,0,1,2006,Embraer,E190,0
44592,5,B6,585,N827JB,JFK,RDU,1/31/2022,5:56:00 AM,1/31/2022,6:00:00 AM,13,-4,69,0,2013,Airbus,A320,0
44592,7,B6,795,N746JB,JFK,AUS,1/31/2022,7:24:00 AM,1/31/2022,6:59:00 AM,19,25,209,0,2008,Airbus,A320,0
44592,22,B6,97,N999JQ,JFK,DEN,1/31/2022,10:28:00 PM,1/31/2022,8:00:00 PM,25,148,236,0,2018,Airbus,A321,0
44592,20,DL,1077,N926DZ,JFK,DEN,1/31/2022,8:18:00 PM,1/31/2022,7:59:00 PM,13,19,228,0,2019,Boeing,B739,0
44592,8,DL,1170,N703TW,JFK,DEN,1/31/2022,8:03:00 AM,1/31/2022,8:05:00 AM,17,-2,227,0,1996,Boeing,B752,0
44592,13,DL,1175,N327NB,JFK,AUS,1/31/2022,1:02:00 PM,1/31/2022,1:05:00 PM,15,-3,205,0,2001,Airbus,A319,0
44592,16,9E,4829,N927XJ,JFK,RDU,1/31/2022,4:37:00 PM,1/31/2022,4:55:00 PM,32,-18,71,0,2008,Bombardier,CRJ9,0
44592,0,9E,4873,N146PQ,JFK,RDU,1/31/2022,12:00:00 AM,1/31/2022,8:15:00 AM,0,0,0,1,2007,Bombardier,CRJ9,0
44592,11,9E,5113,N337PQ,JFK,RDU,1/31/2022,11:37:00 AM,1/31/2022,11:42:00 AM,19,-5,75,0,2014,Bombardier,CRJ9,0
44592,19,9E,5247,N300PQ,JFK,RDU,1/31/2022,7:17:00 PM,1/31/2022,7:20:00 PM,18,-3,71,0,2013,Bombardier,CRJ9,0
44592,13,YX,5619,N235JQ,JFK,RDU,1/31/2022,1:30:00 PM,1/31/2022,1:35:00 PM,16,-5,81,0,2008,Embraer,E75L,0
44592,18,DL,655,N322NB,JFK,AUS,1/31/2022,6:59:00 PM,1/31/2022,6:39:00 PM,11,20,202,0,2001,Airbus,A319,0
44592,8,DL,659,N322NB,JFK,AUS,1/31/2022,8:35:00 AM,1/31/2022,8:30:00 AM,42,5,210,0,2001,Airbus,A319,0
44593,17,AA,2772,N880NN,JFK,AUS,2/1/2022,5:26:00 PM,2/1/2022,5:29:00 PM,17,-3,217,0,2011,Boeing,B738,0
44593,7,AA,2813,N314PD,JFK,AUS,2/1/2022,7:56:00 AM,2/1/2022,8:00:00 AM,29,-4,209,0,2017,Boeing,B738,0
44593,14,YX,4503,N128HQ,JFK,RDU,2/1/2022,2:22:00 PM,2/1/2022,2:30:00 PM,22,-8,69,0,2008,Embraer,E75L,0
44593,16,YX,4540,N109HQ,JFK,RDU,2/1/2022,4:32:00 PM,2/1/2022,4:45:00 PM,21,-13,70,0,2007,Embraer,E75L,0
44593,12,YX,4628,N121HQ,JFK,RDU,2/1/2022,12:57:00 PM,2/1/2022,1:00:00 PM,21,-3,72,0,2007,Embraer,E75L,0
44593,7,YX,4926,N117HQ,JFK,RDU,2/1/2022,7:25:00 AM,2/1/2022,7:40:00 AM,23,-15,70,0,2007,Embraer,E75L,0
44593,19,B6,1185,N190JB,JFK,RDU,2/1/2022,7:36:00 PM,2/1/2022,5:29:00 PM,17,127,66,0,2005,Embraer,E190,0
44593,12,B6,285,N316JB,JFK,RDU,2/1/2022,12:19:00 PM,2/1/2022,12:20:00 PM,15,-1,71,0,2009,Embraer,E190,0
44593,14,B6,295,N534JB,JFK,AUS,2/1/2022,2:13:00 PM,2/1/2022,1:44:00 PM,25,29,207,0,2002,Airbus,A320,0
44593,20,B6,385,N284JB,JFK,RDU,2/1/2022,8:46:00 PM,2/1/2022,8:40:00 PM,16,6,67,0,2008,Embraer,E190,0
44593,5,B6,585,N651JB,JFK,RDU,2/1/2022,5:54:00 AM,2/1/2022,6:00:00 AM,14,-6,71,0,2007,Airbus,A320,0
44593,20,B6,97,N913JB,JFK,DEN,2/1/2022,8:00:00 PM,2/1/2022,8:00:00 PM,21,0,238,0,2013,Airbus,A321,0
44593,20,DL,1077,N816DN,JFK,DEN,2/1/2022,8:22:00 PM,2/1/2022,7:59:00 PM,34,23,234,0,2014,Boeing,B739,0
44593,7,DL,1170,N704X,JFK,DEN,2/1/2022,7:56:00 AM,2/1/2022,7:59:00 AM,27,-3,238,0,1997,Boeing,B752,0
44593,13,DL,1175,N349NB,JFK,AUS,2/1/2022,1:01:00 PM,2/1/2022,1:05:00 PM,20,-4,207,0,2002,Airbus,A319,0
44593,16,9E,4829,N166PQ,JFK,RDU,2/1/2022,4:50:00 PM,2/1/2022,4:55:00 PM,11,-5,70,0,2008,Bombardier,CRJ9,0
44593,8,9E,4873,N901XJ,JFK,RDU,2/1/2022,8:11:00 AM,2/1/2022,8:15:00 AM,15,-4,68,0,2007,Bombardier,CRJ9,0
44593,11,9E,5113,N166PQ,JFK,RDU,2/1/2022,11:24:00 AM,2/1/2022,11:29:00 AM,13,-5,70,0,2008,Bombardier,CRJ9,0
44593,19,9E,5247,N336PQ,JFK,RDU,2/1/2022,7:15:00 PM,2/1/2022,7:20:00 PM,15,-5,68,0,2014,Bombardier,CRJ9,0
